Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000361786	CIPC	Q9C0C6
ENST00000380051	RPP40	O75818
ENST00000375370	TFDP1	Q14186
ENST00000221166	NEFM	P07197
ENST00000378165	NMT2	O60551
ENST00000356091	NPEPL1	Q8NDH3
ENST00000263202	UFD1	Q92890
ENST00000265846	ADAP1	O75689
ENST00000215582	MISP	Q8IVT2
ENST00000261700	RTRAF	Q9Y224
ENST00000356297	PXDNL	A1KZ92
ENST00000652689	DEK	P35659
ENST00000255305	XPO4	Q9C0E2
ENST00000651372	ZFHX4	Q86UP3
ENST00000373573	HDAC8	Q9BY41
ENST00000536551	STMND1	H3BQB6
ENST00000325897	CLVS1	Q8IUQ0
ENST00000652272	NELFCD	Q8IXH7
ENST00000544440	MYCBP2	O75592
ENST00000645220	GSDME	O60443
ENST00000261250	C12orf4	Q9NQ89
ENST00000513440	CLOCK	O15516
ENST00000276569	ARMC1	Q9NVT9
ENST00000341776	JARID2	Q92833
ENST00000217133	TUBB1	Q9H4B7
ENST00000243997	ATP5F1E	P56381
ENST00000262367	CREBBP	Q92793
ENST00000373383	UPRT	Q96BW1
ENST00000361479	MPHOSPH8	Q99549
ENST00000555265	CEP128	Q6ZU80
ENST00000338910	PSPC1	Q8WXF1
ENST00000355937	PRELID3B	Q9Y3B1
ENST00000263201	CDC45	O75419
ENST00000268058	PML	P29590
ENST00000220597	PAG1	Q9NWQ8
ENST00000273853	CENPC	Q03188
ENST00000491143	ONECUT2	O95948
ENST00000377199	TRIM27	P14373
ENST00000444723	C20orf173	Q96LM9
ENST00000263620	ARID3A	Q99856
ENST00000298125	WDFY2	Q96P53
ENST00000444610	DHRS12	A0PJE2
ENST00000374114	RBM12	Q9NTZ6
ENST00000373177	HDX	Q7Z353
ENST00000312600	PABPC5	Q96DU9
ENST00000373519	PABPC1L2A	Q5JQF8
ENST00000360280	VPS13A	Q96RL7
ENST00000256854	NARS1	O43776
ENST00000262605	TTPAL	Q9BTX7
ENST00000450049	ARL13A	Q5H913
ENST00000710324	GPATCH4	Q5T3I0
ENST00000379052	RBM24	Q9BX46
ENST00000455784	SEPTIN5	Q99719
ENST00000380243	CCDC85C	A6NKD9
ENST00000361757	SBNO2	Q9Y2G9
ENST00000265872	CCAR1	Q8IX12
ENST00000373275	BRWD3	Q6RI45
ENST00000380842	POMP	Q9Y244
ENST00000358015	RAD23B	P54727
ENST00000332235	C2CD4C	Q8TF44
ENST00000335894	IQCH	Q86VS3
ENST00000382349	ONECUT3	O60422
ENST00000361673	ALPK2	Q86TB3
ENST00000329517	GNB1L	Q9BYB4
ENST00000357749	CHM	P24386
ENST00000373944	ZWINT	O95229
ENST00000248879	DGCR6L	Q9BY27
ENST00000373474	LMX1B	O60663
ENST00000372886	PKIG	Q9Y2B9
ENST00000645481	FOXF2	Q12947
ENST00000217320	TLDC2	A0PJX2
ENST00000397770	RGS11	O94810
ENST00000244745	SOX4	Q06945
ENST00000255174	OSER1	Q9NX31
ENST00000381707	NUTM2A	Q8IVF1
ENST00000262753	POF1B	Q8WVV4
ENST00000535829	RIMKLB	Q9ULI2
ENST00000298299	ZNF22	P17026
ENST00000249750	ALDH1A2	O94788
ENST00000381815	GART	P22102
ENST00000396373	ETV6	P41212
ENST00000244020	SRSF6	Q13247
ENST00000378454	DCDC2	Q9UHG0
ENST00000263097	CNN2	Q99439
ENST00000381736	NUP58	Q9BVL2
ENST00000378700	ID4	P47928
ENST00000373030	IFT52	Q9Y366
ENST00000310613	SULT1B1	O43704
ENST00000373119	KLHL4	Q9C0H6
ENST00000402687	SULF1	Q8IWU6
ENST00000361847	MOK	Q9UQ07
ENST00000356450	NUDT10	Q8NFP7
ENST00000361470	MAGEE1	Q9HCI5
ENST00000217026	MYBL2	P10244
ENST00000373003	GTSF1L	Q9H1H1
ENST00000313367	OSBPL3	Q9H4L5
ENST00000373358	PBDC1	Q9BVG4
ENST00000340722	TCL1B	O95988
ENST00000321110	RTL3	Q8N8U3
ENST00000338448	PALM	O75781
ENST00000422982	ANXA11	P50995
ENST00000381962	SRXN1	Q9BYN0
ENST00000373296	TBX22	Q9Y458
ENST00000283891	TGIF2LX	Q8IUE1
ENST00000377452	DTD1	Q8TEA8
ENST00000374922	NBDY	A0A0U1RRE5
ENST00000518698	C8orf34	Q49A92
ENST00000371996	MINPP1	Q9UNW1
ENST00000359520	TECPR2	O15040
ENST00000373212	SH3BGRL	O75368
ENST00000285381	CA3	P07451
ENST00000487519	TFAM	Q00059
ENST00000382533	SAP18	O00422
ENST00000261303	PSMC1	P62191
ENST00000356260	SDAD1	Q9NVU7
ENST00000266458	GABARAPL1	Q9H0R8
ENST00000269216	GATA6	Q92908
ENST00000273936	CABS1	Q96KC9
ENST00000372936	TRMT2B	Q96GJ1
ENST00000302917	TEX13B	Q9BXU2
ENST00000373359	MAGEE2	Q8TD90
ENST00000619594	RBIS	Q8N0T1
ENST00000296043	SHROOM3	Q8TF72
ENST00000342995	EZHIP	Q86X51
ENST00000434992	NLRP2B	P0DMW2
ENST00000316757	APBA3	O96018
ENST00000400521	TXNRD2	Q9NNW7
ENST00000309117	VPS26C	O14972
ENST00000341170	TSTD2	Q5T7W7
ENST00000255324	RNF17	Q9BXT8
ENST00000359933	ATG2B	Q96BY7
ENST00000383472	ARHGAP28	Q9P2N2
ENST00000261438	KLF3	P57682
ENST00000336216	HMG20A	Q9NP66
ENST00000317204	TOLLIP	Q9H0E2
ENST00000286794	NAA11	Q9BSU3
ENST00000339077	KLHL7	Q8IXQ5
ENST00000265922	BRINP1	O60477
ENST00000709220	GBA3	Q9H227
ENST00000313733	OSBPL2	Q9H1P3
ENST00000337414	ARHGAP6	O43182
ENST00000262370	MGRN1	O60291
ENST00000372851	RIMS4	Q9H426
ENST00000242057	AHR	P35869
ENST00000282728	HHEX	Q03014
ENST00000614987	RPS6KA5	O75582
ENST00000242261	TWIST1	Q15672
ENST00000320756	MAGOHB	Q96A72
ENST00000466681	MALSU1	Q96EH3
ENST00000370339	YTHDF1	Q9BYJ9
ENST00000541714	TJP3	O95049
ENST00000331334	GLRX5	Q86SX6
ENST00000375147	NCBP1	Q09161
ENST00000217169	BIRC7	Q96CA5
ENST00000267584	AK7	Q96M32
ENST00000372088	CCSER2	Q9H7U1
ENST00000300961	JSRP1	Q96MG2
ENST00000355377	SYT17	Q9BSW7
ENST00000222823	NOD1	Q9Y239
ENST00000258886	IREB2	P48200
ENST00000372232	ATG4A	Q8WYN0
ENST00000222584	SP4	Q02446
ENST00000259711	KIF13A	Q9H1H9
ENST00000299665	CLEC4D	Q8WXI8
ENST00000261374	HS3ST2	Q9Y278
ENST00000215659	MAPK12	P53778
ENST00000202556	PPP1R13B	Q96KQ4
ENST00000376730	GCNT1	Q02742
ENST00000277746	NRBF2	Q96F24
ENST00000309983	TPMT	P51580
ENST00000273130	DYNC1LI1	Q9Y6G9
ENST00000217958	PSMD10	O75832
ENST00000330899	DNAJA1	P31689
ENST00000591808	ZNF532	Q9HCE3
ENST00000340417	LIN54	Q6MZP7
ENST00000371321	CYP2C19	P33261
ENST00000228251	YBX3	P16989
ENST00000315127	EDC3	Q96F86
ENST00000524300	STAU2	Q9NUL3
ENST00000317135	LRCH2	Q5VUJ6
ENST00000302236	THAP9	Q9H5L6
ENST00000258729	IGF2BP3	O00425
ENST00000378045	FUNDC1	Q8IVP5
ENST00000330651	MAPK11	Q15759
ENST00000443272	NFIC	P08651
ENST00000268989	SGSM2	O43147
ENST00000376042	CCNB3	Q8WWL7
ENST00000340258	RASSF4	Q9H2L5
ENST00000265404	STAP1	Q9ULZ2
ENST00000376499	TLE1	Q04724
ENST00000399562	C22orf39	Q6P5X5
ENST00000636267	FAM236C	P0DP71
ENST00000322897	NAPG	Q99747
ENST00000253697	C3orf20	Q8ND61
ENST00000401548	MEI1	Q5TIA1
ENST00000277458	ASB6	Q9NWX5
ENST00000298743	GAS1	P54826
ENST00000395799	TNRC6A	Q8NDV7
ENST00000502583	CAGE1	Q8TC20
ENST00000344302	KRBOX4	Q5JUW0
ENST00000339364	PIK3AP1	Q6ZUJ8
ENST00000397942	SOCS6	O14544
ENST00000645831	FOXC1	Q12948
ENST00000383768	ZCWPW2	Q504Y3
ENST00000340650	NHLRC1	Q6VVB1
ENST00000378131	PPP1R2C	O14990
ENST00000329312	CYLC1	P35663
ENST00000269214	ESCO1	Q5FWF5
ENST00000297596	GEM	P55040
ENST00000276173	RIPPLY1	Q0D2K3
ENST00000376236	APBB1IP	Q7Z5R6
ENST00000278319	ZNF215	Q9UL58
ENST00000300413	SNRPD1	P62314
ENST00000566228	SNX29	Q8TEQ0
ENST00000341657	ANKFY1	Q9P2R3
ENST00000397588	CDYL	Q9Y232
ENST00000215980	CENPM	Q9NSP4
ENST00000327877	CXorf38	Q8TB03
ENST00000615277	PLCL2	Q9UPR0
ENST00000178640	MAP2K5	Q13163
ENST00000441525	DCAF8L1	A6NGE4
ENST00000370283	ARFGAP1	Q8N6T3
ENST00000374884	SPIN4	Q56A73
ENST00000360028	DCAF12L2	Q5VW00
ENST00000338352	OTUD6A	Q7L8S5
ENST00000375482	FGD3	Q5JSP0
ENST00000382599	PPP2R2C	Q9Y2T4
ENST00000276594	PRDM14	Q9GZV8
ENST00000356840	MYLIP	Q8WY64
ENST00000340578	RANBP3	Q9H6Z4
ENST00000360542	KRTAP26-1	Q6PEX3
ENST00000406877	CDCA7L	Q96GN5
ENST00000382835	KRTAP27-1	Q3LI81
ENST00000297258	FABP5	Q01469
ENST00000399889	KRTAP13-2	Q52LG2
ENST00000355459	KRTAP13-1	Q8IUC0
ENST00000396398	NAGA	P17050
ENST00000334067	KRTAP15-1	Q3LI76
ENST00000390689	KRTAP19-1	Q8IUB9
ENST00000334055	KRTAP19-2	Q3LHN2
ENST00000334063	KRTAP19-3	Q7Z4W3
ENST00000334058	KRTAP19-4	Q3LI73
ENST00000334151	KRTAP19-5	Q3LI72
ENST00000334046	KRTAP19-6	Q3LI70
ENST00000334849	KRTAP19-7	Q3SYF9
ENST00000382830	KRTAP22-2	Q3LI68
ENST00000391624	KRTAP6-3	Q3LI67
ENST00000334680	KRTAP22-1	Q3MIV0
ENST00000334664	KRTAP20-1	Q3LI63
ENST00000321753	PHETA2	Q6ICB4
ENST00000382828	KRTAP20-4	Q3LI62
ENST00000330798	KRTAP20-2	Q3LI61
ENST00000382826	KRTAP20-3	Q3LI60
ENST00000444335	KRTAP21-3	Q3LHN1
ENST00000333892	KRTAP21-2	Q3LI59
ENST00000335093	KRTAP21-1	Q3LI58
ENST00000334160	KRTAP23-1	A1A580
ENST00000390690	KRTAP13-3	Q3SY46
ENST00000379834	RIOK1	Q9BRS2
ENST00000264926	RAD18	Q9NS91
ENST00000326902	GSX2	Q9BZM3
ENST00000381527	CDK8	P49336
ENST00000262457	INVS	Q9Y283
ENST00000636692	CFAP97D2	A0A1B0GU71
ENST00000238497	VPS4B	O75351
ENST00000336219	CDCA4	Q9BXL8
ENST00000300574	CRK	P46108
ENST00000373731	KCTD20	Q7Z5Y7
ENST00000297598	PDP1	Q9P0J1
ENST00000347364	MKKS	Q9NPJ1
ENST00000382159	GNG7	O60262
ENST00000216106	HMGXB4	Q9UGU5
ENST00000245838	THOC2	Q8NI27
ENST00000278314	ZNF214	Q9UL59
ENST00000370179	PPDPF	Q9H3Y8
ENST00000299853	POLR3E	Q9NVU0
ENST00000382771	SERPINB5	P36952
ENST00000542869	PTK6	Q13882
ENST00000262962	YJU2	Q9BW85
ENST00000370097	FNDC11	Q9BVV2
ENST00000202017	PDRG1	Q9NUG6
ENST00000361428	ZNF318	Q5VUA4
ENST00000262958	GNA15	P30679
ENST00000587848	ANKRD62	A6NC57
ENST00000306904	RBMXL2	O75526
ENST00000452892	CCM2L	Q9NUG4
ENST00000295824	EFHB	Q8N7U6
ENST00000246229	PLAGL2	Q9UPG8
ENST00000608990	C20orf203	Q8NBC4
ENST00000283474	UBALD1	Q8TB05
ENST00000320477	CIDEA	O60543
ENST00000348335	CAMKK1	Q8N5S9
ENST00000216122	MCM5	P33992
ENST00000375571	MAPRE1	Q15691
ENST00000541036	TIAM1	Q13009
ENST00000374793	SMC2	O95347
ENST00000456790	MMP24OS	A0A0U1RRL7
ENST00000274867	DAAM2	Q86T65
ENST00000334869	LGMN	Q99538
ENST00000371920	LUZP4	Q9P127
ENST00000374408	FAM83C	Q9BQN1
ENST00000449283	SPANXB1	Q9NS25
ENST00000274813	MMUT	P22033
ENST00000356221	CDC16	Q13042
ENST00000395825	ZNF287	Q9HBT7
ENST00000247452	MAGEC2	Q9UBF1
ENST00000373517	NAP1L2	Q9ULW6
ENST00000044462	PSMA4	P25789
ENST00000229812	STK38	Q15208
ENST00000317702	TUBB6	Q9BUF5
ENST00000304801	PGK2	P07205
ENST00000375299	UPF3A	Q9H1J1
ENST00000435822	GUCD1	Q96NT3
ENST00000218364	HTATSF1	O43719
ENST00000310125	TFDP3	Q5H9I0
ENST00000389879	CCNK	O75909
ENST00000373491	TBC1D22B	Q9NU19
ENST00000265968	CSRP3	P50461
ENST00000395018	CPLX3	Q8WVH0
ENST00000322953	BANK1	Q8NDB2
ENST00000356413	IGBP1	P78318
ENST00000361283	CHAMP1	Q96JM3
ENST00000370503	SPANXN3	Q5MJ09
ENST00000547315	CLBA1	Q96F83
ENST00000290438	GOLGA6A	Q9NYA3
ENST00000394725	SIAH1	Q8IUQ4
ENST00000291577	GATD3	P0DPI2
ENST00000357727	CREB5	Q02930
ENST00000334068	KRTAP13-4	Q3LI77
ENST00000528848	CSNK2A3	Q8NEV1
ENST00000334897	KRTAP6-2	Q3LI66
ENST00000329122	KRTAP6-1	Q3LI64
ENST00000038176	NSMAF	Q92636
ENST00000327470	FANCF	Q9NPI8
ENST00000487099	NR6A1	Q15406
ENST00000381920	METTL22	Q9BUU2
ENST00000282032	ARL14EP	Q8N8R7
ENST00000412997	SGO1	Q5FBB7
ENST00000588852	SAFB	Q15424
ENST00000373479	RNF8	O76064
ENST00000229304	APOBEC1	P41238
ENST00000335783	CENPQ	Q7L2Z9
ENST00000311638	THAP6	Q8TBB0
ENST00000588776	CAPS	Q13938
ENST00000389050	PP2D1	A8MPX8
ENST00000331768	SETD3	Q86TU7
ENST00000254029	WDR44	Q5JSH3
ENST00000440863	ULK3	Q6PHR2
ENST00000373750	DSN1	Q9H410
ENST00000357175	PWWP3B	Q5H9M0
ENST00000245663	ZBTB46	Q86UZ6
ENST00000383314	RNMT	O43148
ENST00000296417	H2AZ1	P0C0S5
ENST00000397394	LARGE1	O95461
ENST00000333244	AHNAK2	Q8IVF2
ENST00000395891	HECW1	Q76N89
ENST00000362002	ASB12	Q8WXK4
ENST00000401707	POP1	Q99575
ENST00000457020	CT47A11	Q5JQC4
ENST00000306024	LSM3	P62310
ENST00000374869	AMER1	Q5JTC6
ENST00000318528	ERICH5	Q6P6B1
ENST00000216756	CINP	Q9BW66
ENST00000395384	QPRT	Q15274
ENST00000287538	ZIC3	O60481
ENST00000647337	RUNX2	Q13950
ENST00000315567	MRPL1	Q9BYD6
ENST00000358993	SPANXC	Q9NY87
ENST00000370493	SPANXN1	Q5VSR9
ENST00000276585	MRPS28	Q9Y2Q9
ENST00000298296	MAGEC3	Q8TD91
ENST00000442487	APOBEC3H	Q6NTF7
ENST00000217652	MYL12A	P19105
ENST00000319675	DCAF4L2	Q8NA75
ENST00000370416	HSFX1	Q9UBD0
ENST00000369484	CMC4	P56277
ENST00000265965	SERGEF	Q9UGK8
ENST00000375754	SYK	P43405
ENST00000376709	VSX1	Q9NZR4
ENST00000237500	MYL12B	O14950
ENST00000286482	MAGEA8	P43361
ENST00000328459	TTC7B	Q86TV6
ENST00000621198	SYN2	Q92777
ENST00000375859	SPIN1	Q9Y657
ENST00000279022	MYL9	P24844
ENST00000403305	C22orf23	Q9BZE7
ENST00000373872	TGIF2	Q9GZN2
ENST00000470794	LRRC75A	Q8NAA5
ENST00000389005	NCBP3	Q53F19
ENST00000285737	LONP2	Q86WA8
ENST00000241052	CAT	P04040
ENST00000340855	IDS	P22304
ENST00000262866	SLA2	Q9H6Q3
ENST00000311212	ZNF706	Q9Y5V0
ENST00000442738	POLR2F	P61218
ENST00000380325	MRPS26	Q9BYN8
ENST00000013222	INMT	O95050
ENST00000621039	GRIP2	Q9C0E4
ENST00000375807	SECISBP2	Q96T21
ENST00000434883	CT47A7	Q5JQC4
ENST00000287239	KAT6B	Q8WYB5
ENST00000217173	UBOX5	O94941
ENST00000370526	LDOC1	O95751
ENST00000292672	CELF5	Q8N6W0
ENST00000369476	MTCP1	P56278
ENST00000394708	TBCK	Q8TEA7
ENST00000262384	N4BP1	O75113
ENST00000302609	ZNF25	P17030
ENST00000354488	DDRGK1	Q96HY6
ENST00000355220	MAGEA11	P43364
ENST00000415576	PSMA8	Q8TAA3
ENST00000263754	KAT2B	Q92831
ENST00000370357	PASD1	Q8IV76
ENST00000466830	CMC1	Q7Z7K0
ENST00000265997	CPEB3	Q8NE35
ENST00000308919	CYP2W1	Q8TAV3
ENST00000370657	LGSN	Q5TDP6
ENST00000356976	PICK1	Q9NRD5
ENST00000370474	SDHAF4	Q5VUM1
ENST00000265174	PAPSS1	O43252
ENST00000380113	ITPA	Q9BY32
ENST00000381669	BAIAP2L2	Q6UXY1
ENST00000335725	TDP1	Q9NUW8
ENST00000376112	ID1	P41134
ENST00000400556	PPP4R1	Q8TF05
ENST00000292778	YDJC	A8MPS7
ENST00000369681	CYB5R4	Q7L1T6
ENST00000348462	RPL35	P42766
ENST00000298283	RPL10L	Q96L21
ENST00000292779	CCDC116	Q8IYX3
ENST00000248958	SDF2L1	Q9HCN8
ENST00000262394	WSB1	Q9Y6I7
ENST00000369705	ME1	P48163
ENST00000264389	COPS4	Q9BT78
ENST00000261192	BCAT1	P54687
ENST00000374672	KLF4	O43474
ENST00000260762	EXOC6	Q8TAG9
ENST00000395958	YWHAZ	P63104
ENST00000372469	PRRX2	Q99811
ENST00000396602	ZNF143	P52747
ENST00000602142	VAV1	P15498
ENST00000615550	PRIM2	P49643
ENST00000375991	ISCA1	Q9BUE6
ENST00000373886	BICC1	Q9H694
ENST00000328345	POU3F2	P20265
ENST00000375123	FOXE1	O00358
ENST00000258770	TBRG4	Q969Z0
ENST00000254286	ACTR10	Q9NZ32
ENST00000207870	XYLB	O75191
ENST00000300403	TPX2	Q9ULW0
ENST00000524983	DBX1	A6NMT0
ENST00000320027	HSPH1	Q92598
ENST00000262961	ZFR2	Q9UPR6
ENST00000420470	ARHGEF38	Q9NXL2
ENST00000555181	GSKIP	Q9P0R6
ENST00000314531	ZNF77	Q15935
ENST00000389032	STK38L	Q9Y2H1
ENST00000343307	B3GLCT	Q6Y288
ENST00000398831	PPIL2	Q13356
ENST00000261842	AP4E1	Q9UPM8
ENST00000292035	MED27	Q6P2C8
ENST00000298139	WRN	Q14191
ENST00000375985	MYLK2	Q9H1R3
ENST00000353214	ARPC5L	Q9BPX5
ENST00000375978	FOXS1	O43638
ENST00000263182	BBOX1	O75936
ENST00000436629	PNMA6F	A0A0J9YX94
ENST00000296424	BDH2	Q9BUT1
ENST00000369096	PRDM1	O75626
ENST00000078429	GNA11	P29992
ENST00000339468	YPEL1	O60688
ENST00000287038	RPL30	P62888
ENST00000261195	GYS2	P54840
ENST00000371197	GLYATL3	Q5SZD4
ENST00000370187	BTRC	Q9Y297
ENST00000317811	FJX1	Q86VR8
ENST00000276914	PLIN2	Q99541
ENST00000370406	EOLA2	Q96DE9
ENST00000314565	BORCS5	Q969J3
ENST00000356264	AMPH	P49418
ENST00000408890	POM121L12	Q8N7R1
ENST00000255608	BTBD2	Q9BX70
ENST00000321764	CA13	Q8N1Q1
ENST00000400451	ZNF74	Q16587
ENST00000369498	FUNDC2	Q9BWH2
ENST00000371174	DNTT	P04053
ENST00000481490	FSBP	O95073
ENST00000481739	RXRA	P19793
ENST00000328879	KLHL22	Q53GT1
ENST00000619189	KIZ	Q2M2Z5
ENST00000287152	KIF6	Q6ZMV9
ENST00000345088	DPPA3	Q6W0C5
ENST00000256196	RRAS2	P62070
ENST00000290765	GSTT2B	P0CG30
ENST00000278780	OVOL2	Q9BRP0
ENST00000215770	DDTL	A6NHG4
ENST00000432900	ZNF33A	Q06730
ENST00000377710	MGME1	Q9BQP7
ENST00000373715	SRSF3	P84103
ENST00000298295	DEPP1	Q9NTK1
ENST00000432901	PET117	Q6UWS5
ENST00000285379	CA2	P00918
ENST00000373489	PBX3	P40426
ENST00000334133	RFTN1	Q14699
ENST00000237172	FILIP1	Q7Z7B0
ENST00000261714	BLMH	Q13867
ENST00000393985	EOLA1	Q8TE69
ENST00000370515	SPANXD	Q9BXN6
ENST00000361952	ZNF830	Q96NB3
ENST00000369713	GSTO1	P78417
ENST00000427363	NFATC1	O95644
ENST00000335877	PSMF1	Q92530
ENST00000371021	FRAT1	Q92837
ENST00000370634	VGLL1	Q99990
ENST00000285879	MAGEC1	O60732
ENST00000260453	MNS1	Q8NEH6
ENST00000263119	CABIN1	Q9Y6J0
ENST00000355758	ZC3H7A	Q8IWR0
ENST00000341695	PPA2	Q9H2U2
ENST00000247026	NSRP1	Q9H0G5
ENST00000304874	ASL	P04424
ENST00000360779	SDCBP2	Q9H190
ENST00000310132	MATK	P42679
ENST00000254878	RIDA	P52758
ENST00000371125	PRR32	B1ATL7
ENST00000438525	CXorf51B	P0DPH9
ENST00000285046	FGD5	Q6ZNL6
ENST00000283351	TRAPPC8	Q9Y2L5
ENST00000353107	POLR2K	P53803
ENST00000336868	NXN	Q6DKJ4
ENST00000306999	ANKMY2	Q8IV38
ENST00000265960	MAPKAP1	Q9BPZ7
ENST00000359568	PCNT	O95613
ENST00000360242	CCDC102B	Q68D86
ENST00000491381	SNX21	Q969T3
ENST00000259467	PDCL	Q13371
ENST00000255152	ZSWIM3	Q96MP5
ENST00000281172	EPS8	Q12929
ENST00000370460	AFF2	P51816
ENST00000337344	PCID2	Q5JVF3
ENST00000398805	HSDL2	Q6YN16
ENST00000330133	MRPL54	Q6P161
ENST00000275603	CCT6A	P40227
ENST00000322244	UBA6	A0AVT1
ENST00000307296	PDCD6IP	Q8WUM4
ENST00000427575	DOHH	Q9BU89
ENST00000490531	NACAD	O15069
ENST00000216101	RASL10A	Q92737
ENST00000358130	HMGN5	P82970
ENST00000295268	STPG2	Q8N412
ENST00000310624	NEFH	P12036
ENST00000560031	GALK2	Q01415
ENST00000372409	PCIF1	Q9H4Z3
ENST00000376371	GKAP1	Q5VSY0
ENST00000299320	DNAAF8	Q8IYS4
ENST00000322090	NIPSNAP2	O75323
ENST00000399496	CABYR	O75952
ENST00000322927	ZNF335	Q9H4Z2
ENST00000316077	MAP7D3	Q8IWC1
ENST00000373040	RPA4	Q13156
ENST00000371126	DCAF12L1	Q5VU92
ENST00000328078	GLUD2	P49448
ENST00000373555	GOLGA1	Q92805
ENST00000296486	ETNPPL	Q8TBG4
ENST00000306270	IBTK	Q9P2D0
ENST00000397412	CRAMP1	Q96RY5
ENST00000275605	PSPH	P78330
ENST00000380702	PDE4A	P27815
ENST00000331173	CSTF2T	Q9H0L4
ENST00000272902	SUMF1	Q8NBK3
ENST00000429591	ZNF713	Q8N859
ENST00000356577	SON	P18583
ENST00000357242	TBC1D8B	Q0IIM8
ENST00000321149	DNAAF4	Q8WXU2
ENST00000222005	CDC37	Q16543
ENST00000457326	CAPNS2	Q96L46
ENST00000375440	CUL4A	Q13619
ENST00000606017	CD24	P25063
ENST00000341191	ZNF823	P16415
ENST00000345127	PRICKLE1	Q96MT3
ENST00000358531	ARHGAP19	Q14CB8
ENST00000304060	ZNF440	Q8IYI8
ENST00000389532	CAMSAP1	Q5T5Y3
ENST00000355610	MORC4	Q8TE76
ENST00000357901	ZNF441	Q8N8Z8
ENST00000490103	THOC5	Q13769
ENST00000370151	DPCD	Q9BVM2
ENST00000286428	VBP1	P61758
ENST00000368491	CEP85L	Q5SZL2
ENST00000376896	RORB	Q92753
ENST00000521268	RALYL	Q86SE5
ENST00000258198	DYNC1LI2	O43237
ENST00000228820	PARP11	Q9NR21
ENST00000374541	PTPN3	P26045
ENST00000242776	DDX39A	O00148
ENST00000216121	NIPSNAP1	Q9BPW8
ENST00000057513	TNIP3	Q96KP6
ENST00000440314	CRACR2A	Q9BSW2
ENST00000287022	UQCRB	P14927
ENST00000299529	CRABP1	P29762
ENST00000344318	ZMAT5	Q9UDW3
ENST00000383767	RBMS3	Q6XE24
ENST00000369846	LCA5	Q86VQ0
ENST00000219746	TOX3	O15405
ENST00000420283	TSPYL4	Q9UJ04
ENST00000407689	CASTOR1	Q8WTX7
ENST00000316738	EFCAB11	Q9BUY7
ENST00000428559	DERA	Q9Y315
ENST00000393655	TFAP2B	Q92481
ENST00000610402	AP2B1	P63010
ENST00000246190	NECAB3	Q96P71
ENST00000354193	SVIP	Q8NHG7
ENST00000323169	ZNF491	Q8N8L2
ENST00000370162	POLL	Q9UGP5
ENST00000465995	DNAJC24	Q6P3W2
ENST00000262103	CLXN	Q9HAE3
ENST00000342784	SYDE1	Q6ZW31
ENST00000308721	BCL2L14	Q9BZR8
ENST00000373542	PHKA1	P46020
ENST00000322128	TSPYL5	Q86VY4
ENST00000314423	UTP4	Q969X6
ENST00000546455	PCED1B	Q96HM7
ENST00000375222	C20orf144	Q9BQM9
ENST00000369183	FAM204A	Q9H8W3
ENST00000322954	UACA	Q9BZF9
ENST00000215790	TBC1D10A	Q9BXI6
ENST00000392477	NCOA7	Q8NI08
ENST00000343380	E2F1	Q01094
ENST00000265175	SEC24B	O95487
ENST00000311381	MTRES1	Q9P0P8
ENST00000266383	B4GALNT3	Q6L9W6
ENST00000314144	CCT6B	Q92526
ENST00000324266	TRAPPC12	Q8WVT3
ENST00000348831	ADARB1	P78563
ENST00000369454	RAB39B	Q96DA2
ENST00000617516	DUSP14	O95147
ENST00000373079	NAP1L3	Q99457
ENST00000299413	TRIM44	Q96DX7
ENST00000360375	LRRCC1	Q9C099
ENST00000217402	CHMP4B	Q9H444
ENST00000535094	MCF2L	O15068
ENST00000327435	ADI1	Q9BV57
ENST00000215793	SF3A1	Q15459
ENST00000263847	OSBP	P22059
ENST00000401949	GRB10	Q13322
ENST00000313601	GNAI2	P04899
ENST00000267396	REM2	Q8IYK8
ENST00000382119	NANOGNB	Q7Z5D8
ENST00000372548	RADX	Q6NSI4
ENST00000370455	SMAP1	Q8IYB5
ENST00000504404	DLEU7	Q6UYE1
ENST00000301645	CYP7A1	P22680
ENST00000371894	CT83	Q5H943
ENST00000370518	SPANXA2	Q9NS26
ENST00000270722	PRDM16	Q9HAZ2
ENST00000374450	EIF6	P56537
ENST00000326274	VGLL2	Q8N8G2
ENST00000419869	STRAP	Q9Y3F4
ENST00000530639	PRR5L	Q6MZQ0
ENST00000379143	PCNA	P12004
ENST00000336148	RAD54B	Q9Y620
ENST00000378526	LIG3	P49916
ENST00000369797	PDCD11	Q14690
ENST00000479665	AZI2	Q9H6S1
ENST00000308624	SNTG2	Q9NY99
ENST00000308588	SNUPN	O95149
ENST00000263401	COMMD9	Q9P000
ENST00000340398	H3-5	Q6NXT2
ENST00000345317	SKAP2	O75563
ENST00000376356	THNSL1	Q8IYQ7
ENST00000237353	PMFBP1	Q8TBY8
ENST00000315212	RNASEH1	O60930
ENST00000295987	SYN1	P17600
ENST00000316059	ZFP91	Q96JP5
ENST00000337910	RHOBTB1	O94844
ENST00000615189	SEC14L2	O76054
ENST00000232461	GNAT1	P11488
ENST00000344743	GLYAT	Q6IB77
ENST00000261191	INTS13	Q9NVM9
ENST00000376983	ELK1	P19419
ENST00000302536	VAT1L	Q9HCJ6
ENST00000417545	TRIM48	Q8IWZ4
