Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000641962	OR4D9	Q8NGE8
ENST00000328880	HCAR2	Q8TDS4
ENST00000528880	HCAR3	P49019
ENST00000432564	HCAR1	Q9BXC0
ENST00000372517	ERMAP	Q96PL5
ENST00000395748	AREG	P15514
ENST00000261507	MSMO1	Q15800
ENST00000675850	DISP1	Q96F81
ENST00000369413	HSD3B1	P14060
ENST00000354914	SCARA5	Q6ZMJ2
ENST00000641386	OR4K17	Q8NGC6
ENST00000507668	SERINC5	Q86VE9
ENST00000650871	ALPK1	Q96QP1
ENST00000369400	ADAM30	Q9UKF2
ENST00000262817	TMEM59L	Q9UK28
ENST00000641181	OR52N5	Q8NH56
ENST00000641156	OR56A4	Q8NGH8
ENST00000307388	OR52A5	Q9H2C5
ENST00000641015	OR8D1	Q8WZ84
ENST00000641865	OR5B3	Q8NH48
ENST00000380367	OR52A1	Q9UKL2
ENST00000302040	OR5A2	Q8NGI9
ENST00000641585	OR10G7	Q8NGN6
ENST00000641645	OR52N1	Q8NH53
ENST00000641342	OR5B2	Q96R09
ENST00000641993	OR5M3	Q8NGP4
ENST00000642064	OR8B8	Q15620
ENST00000257963	ACVR1B	P36896
ENST00000306480	TMEM192	Q8IY95
ENST00000441802	FAT1	Q14517
ENST00000511148	CLRN2	A0PK11
ENST00000310926	SLCO2A1	Q92959
ENST00000388887	STAB2	Q8WWQ8
ENST00000349243	AGTR1	P30556
ENST00000371175	RHAG	Q02094
ENST00000368195	INSRR	P14616
ENST00000478253	ABHD6	Q9BV23
ENST00000282020	GRID2	O43424
ENST00000545287	RHOT1	Q8IXI2
ENST00000648610	C2CD2L	O14523
ENST00000640607	MIA2	Q96PC5
ENST00000395116	GPR135	Q8IZ08
ENST00000703726	OR12D1	P0DN82
ENST00000619701	ABCG4	Q9H172
ENST00000641627	OR1M1	Q8NGA1
ENST00000541538	OR7G1	Q8NGA0
ENST00000305444	OR7G3	Q8NG95
ENST00000257857	CD63	P08962
ENST00000258034	TAAR5	O14804
ENST00000641288	OR7D2	Q96RA2
ENST00000367245	MYCT1	Q8N699
ENST00000641669	OR7D4	Q8NG98
ENST00000175238	ADAM7	Q9H2U9
ENST00000308251	KCNG4	Q8TDN1
ENST00000375825	LY6G6D	O95868
ENST00000300917	SMG8	Q8ND04
ENST00000375215	SMIM5	Q71RC9
ENST00000264451	SLC30A9	Q6PML9
ENST00000545221	OR4D2	P58180
ENST00000264036	MCAM	P43121
ENST00000257572	HRK	O00198
ENST00000319234	SHISA3	A0PJX4
ENST00000327335	OR6C70	A6NIJ9
ENST00000006777	RHBDD2	Q6NTF9
ENST00000548615	OR6C68	A6NDL8
ENST00000620267	PKD1L3	Q7Z443
ENST00000283303	ADGRF4	Q8IZF3
ENST00000457488	DAPK2	Q9UIK4
ENST00000493111	TMEM120A	Q9BXJ8
ENST00000228916	SCNN1A	P37088
ENST00000328795	OR4N4	Q8N0Y3
ENST00000623441	OR4N4C	A0A096LPK9
ENST00000332663	OR4M2B	A0A0X1KG70
ENST00000641113	OR7A17	O14581
ENST00000291270	DMPK	Q09013
ENST00000228918	LTBR	P36941
ENST00000265171	EGF	P01133
ENST00000266556	TAPBPL	Q9BX59
ENST00000256447	CD180	Q99467
ENST00000453200	URGCP	Q8TCY9
ENST00000248076	F2RL3	Q96RI0
ENST00000361217	DENND4B	O75064
ENST00000265162	ENPEP	Q07075
ENST00000553458	ALDH6A1	Q02252
ENST00000303115	IL7R	P16871
ENST00000247655	COX7C	P15954
ENST00000334348	UPK3B	Q9BT76
ENST00000392863	SMIM8	Q96KF7
ENST00000009180	CD9	P21926
ENST00000356924	ABCD4	O14678
ENST00000369552	SLC35A1	P78382
ENST00000368607	CREB3L4	Q8TEY5
ENST00000376325	SHISA7	A6NL88
ENST00000271843	JTB	O76095
ENST00000326724	AATK	Q6ZMQ8
ENST00000264771	TMEM175	Q9BSA9
ENST00000289672	PKD1L1	Q8TDX9
ENST00000618457	PRLR	P16471
ENST00000263519	ATP2B3	Q16720
ENST00000327158	TIMM22	Q9Y584
ENST00000333813	TRARG1	Q8IXB3
ENST00000604404	FXYD3	Q14802
ENST00000357183	RAET1E	Q8TD07
ENST00000398516	SLC26A1	Q9H2B4
ENST00000418476	UNC45A	Q9H3U1
ENST00000282356	CAMK4	Q16566
ENST00000644580	PJVK	Q0ZLH3
ENST00000259037	NDUFB5	O43674
ENST00000343257	CLCN1	P35523
ENST00000510644	FGFRL1	Q8N441
ENST00000623882	CERS1	P27544
ENST00000360421	SLC22A6	Q4U2R8
ENST00000329548	MFSD5	Q6N075
ENST00000259963	FAM8A1	Q9UBU6
ENST00000257934	ESPL1	Q14674
ENST00000221444	KCNA7	Q96RP8
ENST00000332995	PHACTR1	Q9C0D0
ENST00000336232	SLC22A8	Q8TCC7
ENST00000372966	NOX1	Q9Y5S8
ENST00000372956	XKRX	Q6PP77
ENST00000279178	SLC22A9	Q8IVM8
ENST00000321039	VN1R1	Q9GZP7
ENST00000600059	LMTK3	Q96Q04
ENST00000218075	GLRA2	P23416
ENST00000284061	DGKE	P52429
ENST00000200639	LAMP2	P13473
ENST00000369771	KCNA10	Q16322
ENST00000316361	KCNA2	P16389
ENST00000394232	SV2B	Q7L1I2
ENST00000276646	SYBU	Q9NX95
ENST00000316715	GPM6B	Q13491
ENST00000360490	MME	P08473
ENST00000553851	PRAF2	O60831
ENST00000594383	SLC1A6	P48664
ENST00000379170	MCUR1	Q96AQ8
ENST00000307259	PLPP1	O14494
ENST00000683842	SYT16	Q17RD7
ENST00000305051	OR4K15	Q8NH41
ENST00000257863	AMHR2	Q16671
ENST00000405460	ADGRV1	Q8WXG9
ENST00000308696	PSMD1	Q99460
ENST00000264126	GPSM2	P81274
ENST00000330055	ADRA2C	P18825
ENST00000216484	SPTLC2	O15270
ENST00000379829	OR10A4	Q9H209
ENST00000446632	IL5RA	Q01344
ENST00000444842	KCNK2	O95069
ENST00000278840	FADS2	O95864
ENST00000267015	GPR84	Q9NQS5
ENST00000642097	OR9G1	Q8NH87
ENST00000530162	OR4D10	Q8NGI6
ENST00000338965	NCR3LG1	Q68D85
ENST00000359626	TYW1	Q9NV66
ENST00000336257	CHST5	Q9GZS9
ENST00000650623	INPP5F	Q9Y2H2
ENST00000371666	IL13RA1	P78552
ENST00000503335	MEGF10	Q96KG7
ENST00000414645	DPY19L4	Q7Z388
ENST00000336643	SLC39A9	Q9NUM3
ENST00000685843	EXD2	Q9NVH0
ENST00000610222	SYT6	Q5T7P8
ENST00000554480	TMEM229B	Q8NBD8
ENST00000337435	NIPA1	Q7RTP0
ENST00000263663	TAF1B	Q53T94
ENST00000307395	GP9	P14770
ENST00000444460	ZNF816	Q0VGE8
ENST00000285689	GRAMD2B	Q96HH9
ENST00000372492	CFAP57	Q96MR6
ENST00000337451	NIPA2	Q8N8Q9
ENST00000683297	NPIPB8	E9PQR5
ENST00000336735	SEL1L	Q9UBV2
ENST00000341702	VN1R2	Q8NFZ6
ENST00000296795	TLR3	O15455
ENST00000434935	CMTR2	Q8IYT2
ENST00000304552	CXCR6	O00574
ENST00000261455	PACC1	Q9H813
ENST00000329410	C16orf54	Q6UWD8
ENST00000358758	PRRT2	Q7Z6L0
ENST00000303230	HCN1	O60741
ENST00000354829	CYP3A43	Q9HB55
ENST00000304567	RRM2	P31350
ENST00000327355	FAM174B	Q3ZCQ3
ENST00000467087	STIM2	Q9P246
ENST00000404826	SDK1	Q7Z5N4
ENST00000328882	OR4F6	Q8NGB9
ENST00000332238	OR4F15	Q8NGB8
ENST00000299498	CYB5R2	Q6BCY4
ENST00000355528	TBCD	Q9BTW9
ENST00000250360	SIGLEC9	Q9Y336
ENST00000325123	VIPR1	P32241
ENST00000396402	CYP19A1	P11511
ENST00000318709	AVL9	Q8NBF6
ENST00000317643	SIGLEC7	Q9Y286
ENST00000313732	ZDHHC7	Q9NXF8
ENST00000262262	CD33	P20138
ENST00000358055	SLC4A3	P48751
ENST00000601016	TAFAZZIN	Q16635
ENST00000335624	VSIG10L	Q86VR7
ENST00000264454	SEC22C	Q9BRL7
ENST00000291715	CLDND2	Q8NHS1
ENST00000221978	NKG7	Q16617
ENST00000393077	VTI1A	Q96AJ9
ENST00000355943	SLC25A46	Q96AG3
ENST00000651514	CYP3A4	P08684
ENST00000596399	LIM2	P55344
ENST00000292291	PAQR6	Q6TCH4
ENST00000682860	LRRC66	Q68CR7
ENST00000381431	SGCB	Q16585
ENST00000441594	HHATL	Q9HCP6
ENST00000249647	SNAP23	O00161
ENST00000321331	HIGD1A	Q9Y241
ENST00000422265	ACKR2	O00590
ENST00000339313	SIGLEC10	Q96LC7
ENST00000641160	OR56A3	Q8NH54
ENST00000316161	CYP8B1	Q9UNU6
ENST00000642046	OR51M1	Q9H341
ENST00000641930	OR51I2	Q9H344
ENST00000310914	IQCF1	Q8N6M8
ENST00000507382	TMEM92	Q6UXU6
ENST00000317552	MID1	O15344
ENST00000446461	IQCF5	A8MTL0
ENST00000360796	BSCL2	Q96G97
ENST00000601727	SIGLECL1	Q8N7X8
ENST00000432826	TARM1	B6A8C7
ENST00000325719	OR52K2	Q8NGK3
ENST00000641528	OR52K1	Q8NGK4
ENST00000356608	ABCC11	Q96J66
ENST00000356231	CDAN1	Q8IWY9
ENST00000297325	SUN3	Q8TAQ9
ENST00000438661	KCNC4	Q03721
ENST00000225972	LRRC59	Q96AG4
ENST00000326035	NIM1K	Q8IY84
ENST00000262018	SGCA	Q16586
ENST00000291759	LILRA4	P59901
ENST00000377149	OR11A1	Q9GZK7
ENST00000449082	SCN10A	Q9Y5Y9
ENST00000391742	LAIR1	Q6GTX8
ENST00000265071	CDH6	P55285
ENST00000303375	MRC2	Q9UBG0
ENST00000341935	CCR6	P51684
ENST00000378993	IL1RAPL1	Q9NZN1
ENST00000376530	TTYH1	Q9H313
ENST00000373034	PCDH19	Q8TAB3
ENST00000373020	TSPAN6	O43657
ENST00000480824	C6orf89	Q6UWU4
ENST00000324559	ANO5	Q75V66
ENST00000358615	GYPE	P15421
ENST00000360213	OR52M1	Q8NGK5
ENST00000641076	OR5M1	Q8NGP8
ENST00000641139	OR8B3	Q8NGG8
ENST00000641451	OR8B2	Q96RD0
ENST00000642047	OR10A3	P58181
ENST00000641461	OR10A2	Q9H208
ENST00000641045	OR5A1	Q8NGJ0
ENST00000641926	OR51G2	Q8NGK0
ENST00000641490	OR51A7	Q8NH64
ENST00000358435	TOMM7	Q9P0U1
ENST00000641726	OR52E4	Q8NGH9
ENST00000641665	OR5T1	Q8NG75
ENST00000339994	KCNJ11	Q14654
ENST00000641196	OR6A2	O95222
ENST00000641817	OR51D1	Q8NGF3
ENST00000373627	MTCH1	Q9NZJ7
ENST00000396952	OR51E1	Q8TCB6
ENST00000641124	OR2AG2	A6NM03
ENST00000641224	OR10G8	Q8NGN5
ENST00000477616	KCNC3	Q14003
ENST00000641898	OR51A4	Q8NGJ6
ENST00000651039	TMEM217	Q8N7C4
ENST00000372582	IL1RAPL2	Q9NP60
ENST00000297373	PHKG1	Q16816
ENST00000243300	NRK	Q7Z2Y5
ENST00000397088	GPER1	Q99527
ENST00000565468	TMEM178B	H3BS89
ENST00000426426	TMEM233	B4DJY2
ENST00000344920	NNT	Q13423
ENST00000642058	OR8J3	Q8NGG0
ENST00000260045	THAP12	O43422
ENST00000376509	PIM2	Q9P1W9
ENST00000262418	SLC4A1	P02730
ENST00000342144	COX8C	Q7Z4L0
ENST00000326499	VNN2	O95498
ENST00000393140	PRIMA1	Q86XR5
ENST00000233826	KCNJ13	O60928
ENST00000257575	RNFT2	Q96EX2
ENST00000400841	CRLF2	Q9HC73
ENST00000377095	SLC25A39	Q9BZJ4
ENST00000308660	MARCHF3	Q86UD3
ENST00000348749	CHRNA1	P02708
ENST00000293443	FAM171A2	A8MVW0
ENST00000316436	LSMEM2	Q8N112
ENST00000454765	TMEM171	Q8WVE6
ENST00000262407	ITGA2B	P08514
ENST00000477922	MGAM2	Q2M2H8
ENST00000370377	CD99L2	Q8TCZ2
ENST00000389100	RNF180	Q86T96
ENST00000370314	GABRA3	P34903
ENST00000344517	ABCB10	Q9NRK6
ENST00000223795	TNFSF8	P32971
ENST00000274711	LRRTM2	O43300
ENST00000375121	RNF186	Q9NXI6
ENST00000317965	OR2M7	Q8NG81
ENST00000317861	OR14C36	Q8NHC7
ENST00000481882	KNCN	A6PVL3
ENST00000609309	PILRB	Q9UKJ0
ENST00000380495	TLCD3B	Q71RH2
ENST00000355810	ART3	Q13508
ENST00000343411	MBTPS1	Q14703
ENST00000389834	TMEM87A	Q8NBN3
ENST00000412585	HLA-B	P01889
ENST00000296440	PLXNB1	O43157
ENST00000339697	SERINC1	Q9NRX5
ENST00000354911	WAC	Q9BTA9
ENST00000396308	VAMP1	P23763
ENST00000395694	CCDC51	Q96ER9
ENST00000692376	NPIPB15	A6NHN6
ENST00000625293	TREX1	Q9NSU2
ENST00000360215	LHFPL5	Q8TAF8
ENST00000310954	SLCO4C1	Q6ZQN7
ENST00000381668	ATP8A1	Q9Y2Q0
ENST00000456936	TMED7	Q9Y3B3
ENST00000258173	TMEM231	Q9H6L2
ENST00000564719	MINAR2	P59773
ENST00000472174	ATP6V0B	Q99437
ENST00000569188	HAS3	O00219
ENST00000381624	CATSPERD	Q86XM0
ENST00000308961	NDUFA11	Q86Y39
ENST00000330862	TMEM89	A2RUT3
ENST00000409021	JAKMIP1	Q96N16
ENST00000447712	FGFR1	P11362
ENST00000359273	BCS1L	Q9Y276
ENST00000372310	SLC6A9	P48067
ENST00000359594	OR2T3	Q8NH03
ENST00000641363	OR2T5	Q6IEZ7
ENST00000328782	OR2T34	Q8NGX1
ENST00000545797	DAPK3	O43293
ENST00000216420	CGRRF1	Q99675
ENST00000422725	FNDC10	F2Z333
ENST00000367739	IFNGR1	P15260
ENST00000395550	SLC26A6	Q9BXS9
ENST00000617444	SLC35E2B	P0CK96
ENST00000295709	STK36	Q9NRP7
ENST00000302278	ITGB1	P05556
ENST00000078445	CREB3L3	Q68CJ9
ENST00000265896	SQLE	Q14534
ENST00000164024	CELSR3	Q9NYQ7
ENST00000276410	CHRNA6	Q15825
ENST00000527424	RNF170	Q96K19
ENST00000248121	SYNGR3	O43761
ENST00000294129	NCKIPSD	Q9NZQ3
ENST00000331427	OTOP2	Q7RTS6
ENST00000378482	TSPAN7	P41732
ENST00000453268	ISLR2	Q6UXK2
ENST00000641833	OR1D2	P34982
ENST00000373883	TMEM198	Q66K66
ENST00000310991	TMEM52	Q8NDY8
ENST00000289429	CD1A	P06126
ENST00000368170	CD1C	P29017
ENST00000307161	MTNR1A	P48039
ENST00000368168	CD1B	P29016
ENST00000616793	JAKMIP2	Q96AA8
ENST00000380345	LHFPL2	Q6ZUX7
ENST00000336152	HTR7	P34969
ENST00000284727	ATP5MC3	P48201
ENST00000307892	CYB5B	O43169
ENST00000368167	CD1E	P15812
ENST00000322608	OR1E1	P30953
ENST00000248384	OR1E2	P47887
ENST00000334438	OR10T2	Q8NGX3
ENST00000395105	STRA6	Q9BX79
ENST00000367103	MAPKAPK2	P49137
ENST00000263921	CHIC2	Q9UKJ5
ENST00000424767	SLC5A11	Q8WWX8
ENST00000297632	TMEM65	Q6PI78
ENST00000356432	MPG	P29372
ENST00000261918	SEMA7A	O75326
ENST00000273075	DNPEP	Q9ULA0
ENST00000279396	TMEM219	Q86XT9
ENST00000374213	CD52	P31358
ENST00000392391	PIGX	Q8TBF5
ENST00000274496	YIPF5	Q969M3
ENST00000308027	SLC16A13	Q7RTY0
ENST00000334414	PTPRB	P23467
ENST00000319595	HTR1F	P30939
ENST00000266557	CD27	P26842
ENST00000360658	TLR9	Q9NR96
ENST00000534837	PIANP	Q8IYJ0
ENST00000355091	GPAA1	O43292
ENST00000506729	SLCO6A1	Q86UG4
ENST00000326474	C3orf80	F5H4A9
ENST00000642057	OR5K1	Q8NHB7
ENST00000392552	GPR155	Q7Z3F1
ENST00000368599	CALHM5	Q8N5C1
ENST00000368596	CALHM4	Q5JW98
ENST00000354905	TMEM207	Q6UWW9
ENST00000443512	PLSCR5	A0PG75
ENST00000337702	TTC33	Q6PID6
ENST00000327705	BTNL9	Q6UXG8
ENST00000409293	FAM174C	Q9BVV8
ENST00000542569	SAMD8	Q96LT4
ENST00000253814	NDFIP1	Q9BT67
ENST00000620492	TMEM114	B3SHH9
ENST00000644876	DDX3X	O00571
ENST00000431042	SLC2A14	Q8TDB8
ENST00000273861	SLC10A4	Q96EP9
ENST00000465271	CNIH4	Q9P003
ENST00000418388	TMEM250	H0YL14
ENST00000358701	QSOX2	Q6ZRP7
ENST00000262461	SLC12A2	P55011
ENST00000550413	AMIGO2	Q86SJ2
ENST00000574322	CTDNEP1	O95476
ENST00000296149	ELP6	Q0PNE2
ENST00000360345	CLEC4C	Q8WTT0
ENST00000360325	CLDN7	O95471
ENST00000264723	CSPG5	O95196
ENST00000369002	SEC63	Q9UGP8
ENST00000317370	SLC2A4	P14672
ENST00000268220	SEC11A	P67812
ENST00000494857	SLC7A2	P52569
ENST00000211413	PRRT1	Q99946
ENST00000369026	MCL1	Q07820
ENST00000674313	SLC7A7	Q9UM01
ENST00000396950	OR51E2	Q9H255
ENST00000641722	OR10G4	Q8NGN3
ENST00000349129	DOP1A	Q5JWR5
ENST00000570248	NDRG4	Q9ULP0
ENST00000354258	TAP1	Q03518
ENST00000264428	GLRB	P48167
ENST00000371561	GRIN1	Q05586
ENST00000301057	TP53I13	Q8NBR0
ENST00000639579	ATG9B	Q674R7
ENST00000310786	CD164	Q04900
ENST00000296438	FBXW12	Q6X9E4
ENST00000366714	GJC2	Q5T442
ENST00000375263	HSD17B3	P37058
ENST00000645722	ARHGAP26	Q9UNA1
ENST00000253270	SLC35D2	Q76EJ3
ENST00000258052	SMPD2	O60906
ENST00000300571	GPRC5B	Q9NZH0
ENST00000284629	ASZ1	Q8WWH4
ENST00000393409	PLXNA1	Q9UIW2
ENST00000379454	ASPH	Q12797
ENST00000286628	KCNMA1	Q12791
ENST00000375241	CDC14B	O60729
ENST00000374153	TMEM273	Q5T292
ENST00000706933	SPATA31C1	P0DKV0
ENST00000695563	NPIPB6	E9PJ23
ENST00000379731	B4GALT1	P15291
ENST00000495936	ORAI2	Q96SN7
ENST00000340634	PAQR9	Q6ZVX9
ENST00000297205	STEAP1	Q9UHE8
ENST00000296387	CLDN19	Q8N6F1
ENST00000311550	GABRB3	P28472
ENST00000556585	TMEM253	P0C7T8
ENST00000394621	STEAP2	Q8NFT2
ENST00000356232	UBA5	Q9GZZ9
ENST00000292494	LY6E	Q16553
ENST00000533608	EXT2	Q93063
ENST00000335625	GABRA5	P31644
ENST00000393943	GABRA1	P14867
ENST00000268122	RHCG	Q9UBD6
ENST00000374399	NIPAL3	Q6P499
ENST00000374677	SLC39A7	Q92504
ENST00000684430	COX7A2	P14406
ENST00000253778	GFPT2	O94808
ENST00000641874	OR5H1	A6NKK0
ENST00000641380	OR5H14	A6NHG9
ENST00000374392	NCMAP	Q5T1S8
ENST00000263897	USE1	Q9NZ43
ENST00000333430	S1PR5	Q9H228
ENST00000281154	SLC25A31	Q9H0C2
ENST00000533191	TSBP1	Q5SRN2
ENST00000274643	MYLK4	Q86YV6
ENST00000393486	MDFIC	Q9P1T7
ENST00000487179	CTAGE8	P0CG41
ENST00000308330	LEMD3	Q9Y2U8
ENST00000360359	ANKS1A	Q92625
ENST00000296140	CCR1	P32246
ENST00000445132	CCR2	P41597
ENST00000321063	PLXNA4	Q9HCM2
ENST00000399036	CCRL2	O00421
ENST00000308020	PTDSS2	Q9BVG9
ENST00000486333	CTAGE4	Q8IX94
ENST00000327245	ATP10B	O94823
ENST00000265572	OPRK1	P41145
ENST00000395940	CCR3	P51677
ENST00000369779	SLC16A4	O15374
ENST00000392671	KCNJ16	Q9NPI9
ENST00000313135	UTS2R	Q9UKP6
ENST00000621587	TBC1D3E	A0A087X179
ENST00000381951	OR1A2	Q9Y585
ENST00000621592	MYC	P01106
ENST00000324501	PSEN1	P49768
ENST00000622206	TBC1D3C	Q6IPX1
ENST00000261693	SCARB1	Q8WTV0
ENST00000650262	CDC14C	A4D256
ENST00000521452	TMEM200B	Q69YZ2
ENST00000297477	TMEM184A	Q6ZMB5
ENST00000424383	ELFN1	P0C7U0
ENST00000523189	RANBP17	Q9H2T7
ENST00000620215	TBC1D3	Q8IZP1
ENST00000262055	LETMD1	Q6P1Q0
ENST00000296142	RTP3	Q9BQQ7
ENST00000262352	SLC1A1	P43005
ENST00000381883	PLPP6	Q8IY26
ENST00000388996	KCNQ3	O43525
ENST00000211314	TMEM14A	Q9Y6G1
ENST00000303177	NSG2	Q9Y328
ENST00000284116	GDPD1	Q8N9F7
ENST00000517349	SMIM18	P0DKX4
ENST00000368671	CLRN3	Q8NCR9
ENST00000641686	MFSD8	Q8NHS3
ENST00000254667	PTPRE	P23469
ENST00000313005	BACE1	P56817
ENST00000296425	PGRMC2	O15173
ENST00000392627	GPRC5C	Q9NQ84
ENST00000267488	SLC38A6	Q8IZM9
ENST00000555868	TMEM30B	Q3MIR4
ENST00000280886	DIP2C	Q9Y2E4
ENST00000629765	NTRK3	Q16288
ENST00000193322	OSTM1	Q86WC4
ENST00000360141	CD300A	Q9UGN4
ENST00000528851	MS4A6A	Q9H2W1
ENST00000392621	CD300LB	A8K4G0
ENST00000330793	CD300C	Q08708
ENST00000291041	PSKH1	P11801
ENST00000375352	CD300LD	Q6UXZ3
ENST00000267549	GPR65	Q8IYL9
ENST00000397510	TMEM80	Q96HE8
ENST00000299454	OR10A5	Q9H207
ENST00000307033	OR4D5	Q8NGN0
ENST00000333976	OR5D18	Q8NGL1
ENST00000279783	OR8K1	Q8NGG5
ENST00000302124	OR8I2	Q8N0Y5
ENST00000317834	OR2D3	Q8NGH3
ENST00000624596	OR5AR1	Q8NGP9
ENST00000314721	OR4A16	Q8NH70
ENST00000340184	BTNL8	Q6UX41
ENST00000452070	CRELD1	Q96HD1
ENST00000268793	DPEP3	Q9H4B8
ENST00000643471	P2RX2	Q9UBL9
ENST00000504030	HTR3A	P46098
ENST00000285605	MARVELD1	Q9BSK0
ENST00000393847	DPEP2	Q9H4A9
ENST00000319231	KCNK10	P57789
ENST00000335965	ZDHHC4	Q9NPG8
ENST00000453190	LIFR	P42702
ENST00000317479	PXMP2	Q9NR77
ENST00000641291	OR9Q2	Q8NGE9
ENST00000641320	OR5AS1	Q8N127
ENST00000641258	OR2AG1	Q9H205
ENST00000641350	OR52N4	Q8NGI2
ENST00000641972	OR8G1	Q15617
ENST00000642128	OR4C15	Q8NGM1
ENST00000322049	OR51T1	Q8NGJ9
ENST00000299459	OR2D2	Q9H210
ENST00000624618	OR8D2	Q9GZM6
ENST00000526538	OR5M10	Q6IEU7
ENST00000321252	OR6T1	Q8NGN1
ENST00000327930	OR6X1	Q8NH79
ENST00000306842	OR8B12	Q8NGG6
ENST00000356130	OR8B4	Q96RC9
ENST00000528616	OR5M11	Q96RB7
ENST00000327216	OR5M8	Q8NGP6
ENST00000309154	OR6M1	Q8NGM8
ENST00000641580	OR4C11	Q6IEV9
ENST00000641439	OR9I1	Q8NGQ6
ENST00000360374	OR5B21	A6NL26
ENST00000380211	OR51I1	Q9H343
ENST00000624187	OR51B2	Q9Y5P1
ENST00000532498	TSPAN19	P0C672
ENST00000684270	ZFYVE27	Q5T4F4
ENST00000544374	OR5AP2	Q8NGF4
ENST00000300127	OR4D6	Q8NGJ1
ENST00000223336	COA1	Q9GZY4
ENST00000361529	SLC25A47	Q6Q0C1
ENST00000434618	TAPBP	O15533
ENST00000529166	NPIPA2	E9PIF3
ENST00000304880	OR1N1	Q8NGS0
ENST00000259466	OR1L4	Q8NGR5
ENST00000641125	OR2Z1	Q8NG97
ENST00000373680	OR5C1	Q8NGR4
ENST00000641081	OR7G2	Q8NG99
ENST00000585993	OR4F17	Q8NGA8
ENST00000368761	TRAF3IP2	O43734
ENST00000455884	TMEM232	C9JQI7
ENST00000354202	DPAGT1	Q9H3H5
ENST00000287667	NOMO1	Q15155
ENST00000272371	OTOF	Q9HC10
ENST00000682254	CHRM4	P08173
ENST00000593562	GRIK5	Q16478
ENST00000641732	OR1A1	Q9P1Q5
ENST00000377924	LRRC3C	A6NJW4
ENST00000647814	ABCC2	Q92887
ENST00000584306	LRRC37A3	O60309
ENST00000361434	ADGRL1	O94910
ENST00000360004	HLA-DRB1	P01911
ENST00000450456	GJE1	A6NN92
ENST00000602168	ERVV-1	B6SEH8
ENST00000484310	DRAM2	Q6UX65
ENST00000261623	CYBA	P13498
ENST00000264485	SLC4A4	Q9Y6R1
ENST00000216540	SLC10A1	Q14973
ENST00000561890	MUC22	E2RYF6
ENST00000288167	IL17RB	Q9NRM6
ENST00000275200	TAAR8	Q969N4
ENST00000434551	TAAR9	Q96RI9
ENST00000328853	CLEC4G	Q6UXB4
ENST00000301012	MVD	P53602
ENST00000297273	CASD1	Q96PB1
ENST00000341567	TMEM248	Q9NWD8
ENST00000303714	ANTXR1	Q9H6X2
ENST00000304385	TMEM154	Q6P9G4
ENST00000268912	OR4D1	Q15615
ENST00000356921	SLC8A3	P57103
ENST00000318222	PKD2L1	Q9P0L9
ENST00000266682	SLC6A15	Q9H2J7
ENST00000306675	ADRA1B	P35368
ENST00000302472	PTGER4	P35408
ENST00000295057	LRRTM1	Q86UE6
ENST00000370355	SCD	O00767
ENST00000425597	SCAMP5	Q8TAC9
ENST00000263372	KCNK6	Q9Y257
ENST00000497775	TMEM217B	A0A494BZU4
ENST00000393752	DRD1	P21728
ENST00000261658	BFAR	Q9NZS9
ENST00000315938	GDPD4	Q6W3E5
ENST00000009041	STARD3NL	O95772
ENST00000310127	ATP8B3	O60423
ENST00000315915	OR4K5	Q8NGD3
ENST00000369893	SFXN2	Q96NB2
ENST00000296181	ITGB5	P18084
ENST00000276373	SLC18A1	P54219
ENST00000290374	GJD2	Q9UKL4
ENST00000247225	SGPP1	Q9BX95
ENST00000256343	CATSPERB	Q9H7T0
ENST00000347136	GPR107	Q5VW38
ENST00000156471	AQR	O60306
ENST00000263054	SORCS1	Q8WY21
ENST00000327381	XKR4	Q5GH76
ENST00000371696	AGPAT2	O15120
ENST00000561100	GPR176	Q14439
ENST00000487416	SMIM7	Q9BQ49
ENST00000374586	TMEM245	Q9H330
ENST00000187762	TMEM38A	Q9H6F2
ENST00000434581	TMEM68	Q96MH6
ENST00000251287	HCN2	Q9UL51
ENST00000338305	LRFN2	Q9ULH4
ENST00000264065	DNAJC10	Q8IXB1
ENST00000305447	GRM5	P41594
ENST00000342868	BTNL3	Q6UXE8
ENST00000676972	NDUFS2	O75306
ENST00000684409	MS4A6E	Q96DS6
ENST00000340001	ABCA9	Q8IUA7
ENST00000320892	RNF144A	P50876
ENST00000284425	ABCA6	Q8N139
ENST00000321442	SFXN1	Q9H9B4
ENST00000682305	TMEM218	A2RU14
ENST00000590327	TSPAN16	Q9UKR8
ENST00000358755	FZD6	O60353
ENST00000331340	IKZF1	Q13422
ENST00000690296	ABCA10	Q8WWZ4
ENST00000620995	TYW1B	Q6NUM6
ENST00000317037	OR52N2	Q8NGI0
ENST00000644269	SLC26A4	O43511
ENST00000320560	ANO6	Q4KMQ2
ENST00000389301	FANCA	O15360
ENST00000303372	TCTN2	Q96GX1
ENST00000331920	PTCH1	Q13635
ENST00000340010	SLC26A3	P40879
ENST00000372025	TMEM69	Q5SWH9
ENST00000562197	TPBGL	P0DKB5
ENST00000356205	SLC39A1	Q9NY26
ENST00000356183	GTF3C1	Q12789
ENST00000261797	NDST1	P52848
ENST00000246529	LRFN3	Q9BTN0
ENST00000305631	DEGS2	Q6QHC5
ENST00000324444	SYNE4	Q8N205
