Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000220948	ENST00000534741	A0A3B3IT33	TRIM51G
ENSG00000205420	ENST00000330722	P02538	KRT6A
ENSG00000203785	ENST00000368750	P22531	SPRR2E
ENSG00000284862	ENST00000476379	Q9UFE4	CCDC39
ENSG00000175513	ENST00000532620	Q3SY00	TSGA10IP
ENSG00000180806	ENST00000303450	P31274	HOXC9
ENSG00000273841	ENST00000217893	Q16594	TAF9
ENSG00000271601	ENST00000604000	Q8IVB5	LIX1L
ENSG00000182359	ENST00000531837	Q8NAB2	KBTBD3
ENSG00000186272	ENST00000307658	P17021	ZNF17
ENSG00000198780	ENST00000687041	Q9Y6X4	FAM169A
ENSG00000185163	ENST00000397333	Q8N8A6	DDX51
ENSG00000181523	ENST00000326317	P51688	SGSH
ENSG00000178882	ENST00000546355	Q6ZTI6	RFLNA
ENSG00000263956	ENST00000682118	Q86T75	NBPF11
ENSG00000205795	ENST00000381813	Q717R9	CYS1
ENSG00000185038	ENST00000389758	A6NES4	MROH2A
ENSG00000176658	ENST00000318217	O94832	MYO1D
ENSG00000178035	ENST00000326739	P12268	IMPDH2
ENSG00000178175	ENST00000318442	Q8N895	ZNF366
ENSG00000176928	ENST00000652361	Q9P109	GCNT4
ENSG00000184678	ENST00000369155	Q16778	H2BC21
ENSG00000270882	ENST00000578186	P62805	H4C14
ENSG00000244057	ENST00000684028	Q5T5A8	LCE3C
ENSG00000171530	ENST00000380377	O75347	TBCA
ENSG00000265241	ENST00000583313	Q9Y5S9	RBM8A
ENSG00000174839	ENST00000311128	Q8IWF6	DENND6A
ENSG00000179833	ENST00000313349	Q14140	SERTAD2
ENSG00000175224	ENST00000683050	O75143	ATG13
ENSG00000197756	ENST00000491306	P61513	RPL37A
ENSG00000247626	ENST00000282276	Q96GW9	MARS2
ENSG00000181965	ENST00000314744	Q92886	NEUROG1
ENSG00000182504	ENST00000341893	Q8IW35	CEP97
ENSG00000175906	ENST00000320033	P49703	ARL4D
ENSG00000171357	ENST00000371980	Q96LR2	LURAP1
ENSG00000275832	ENST00000622683	Q9P227	ARHGAP23
ENSG00000186642	ENST00000334456	O00408	PDE2A
ENSG00000205838	ENST00000505624	Q6PF05	TTC23L
ENSG00000198648	ENST00000355999	Q9UEW8	STK39
ENSG00000263353	ENST00000577856	Q9Y536	PPIAL4A
ENSG00000279782	ENST00000581138	P0DN26	PPIAL4F
ENSG00000242110	ENST00000335606	Q9UHK6	AMACR
ENSG00000172497	ENST00000307624	Q8WYK0	ACOT12
ENSG00000214694	ENST00000409978	A8MVX0	ARHGEF33
ENSG00000172020	ENST00000305124	P17677	GAP43
ENSG00000177494	ENST00000317012	Q9BTP6	ZBED2
ENSG00000171444	ENST00000408903	P23508	MCC
ENSG00000183291	ENST00000331835	O60613	SELENOF
ENSG00000181218	ENST00000689584	Q7L7L0	H2AC25
ENSG00000187098	ENST00000352241	O75030	MITF
ENSG00000197520	ENST00000445590	A6PVY3	FAM177B
ENSG00000174500	ENST00000308910	Q8N6F7	GCSAM
ENSG00000234511	ENST00000593851	C9J3I9	C5orf58
ENSG00000173221	ENST00000237858	P35754	GLRX
ENSG00000203786	ENST00000606109	Q5T749	KPRP
ENSG00000187775	ENST00000389840	Q9UFH2	DNAH17
ENSG00000269466	ENST00000598383	P0DPK2	H3Y1
ENSG00000185013	ENST00000304081	Q96P26	NT5C1B
ENSG00000177181	ENST00000431473	Q8IXN7	RIMKLA
ENSG00000284667	ENST00000641976	A0A286YF46	SCYGR5
ENSG00000284704	ENST00000642029	A0A286YF60	SCYGR3
ENSG00000240445	ENST00000395675	A0A2Z4LIS9	FOXO3B
ENSG00000237693	ENST00000522154	A1A4Y4	IRGM
ENSG00000198754	ENST00000327582	Q9BYC2	OXCT2
ENSG00000179148	ENST00000448843	Q9BYJ1	ALOXE3
ENSG00000181467	ENST00000323534	P61225	RAP2B
ENSG00000284465	ENST00000640846	P0DW12	TAF11L7
ENSG00000284042	ENST00000640558	P0DW11	TAF11L6
ENSG00000284356	ENST00000638842	P0DW14	TAF11L10
ENSG00000189152	ENST00000344415	Q8TC17	GRAPL
ENSG00000197713	ENST00000359429	Q96AT9	RPE
ENSG00000179172	ENST00000317869	O60812	HNRNPCL1
ENSG00000232423	ENST00000376189	Q5VXH4	PRAMEF6
ENSG00000204510	ENST00000697200	Q5VXH5	PRAMEF7
ENSG00000196482	ENST00000408911	P62508	ESRRG
ENSG00000204923	ENST00000377957	Q5FWF7	FBXO48
ENSG00000178585	ENST00000377263	Q9NSA3	CTNNBIP1
ENSG00000285946	ENST00000650277	P0DV60	LCE7A
ENSG00000214513	ENST00000398468	A8MTQ0	NOTO
ENSG00000188886	ENST00000342380	Q6HA08	ASTL
ENSG00000186283	ENST00000367627	Q9H497	TOR3A
ENSG00000185304	ENST00000398146	P0DJD1	RGPD2
ENSG00000177606	ENST00000371222	P05412	JUN
ENSG00000198830	ENST00000361427	P05204	HMGN2
ENSG00000204084	ENST00000373024	P32019	INPP5B
ENSG00000183431	ENST00000373019	Q12874	SF3A3
ENSG00000183520	ENST00000373014	Q9Y3A2	UTP11
ENSG00000187147	ENST00000361799	Q5VTB9	RNF220
ENSG00000203995	ENST00000371528	Q6WRX3	ZYG11A
ENSG00000196427	ENST00000415641	Q96M43	NBPF4
ENSG00000186086	ENST00000495380	Q5VWK0	NBPF6
ENSG00000213366	ENST00000241337	P28161	GSTM2
ENSG00000198841	ENST00000371614	Q96EK9	KTI12
