Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000084710	ENST00000403714	Q9Y2G0	EFR3B
ENSG00000100284	ENST00000449058	O60784	TOM1
ENSG00000124942	ENST00000378024	Q09666	AHNAK
ENSG00000123570	ENST00000243298	Q9NP90	RAB9B
ENSG00000099330	ENST00000215061	Q9H607	OCEL1
ENSG00000005302	ENST00000312196	Q8N5Y2	MSL3
ENSG00000068383	ENST00000368594	Q14642	INPP5A
ENSG00000048707	ENST00000620676	Q5THJ4	VPS13D
ENSG00000103111	ENST00000248248	Q7L1V2	MON1B
ENSG00000100804	ENST00000361611	P28074	PSMB5
ENSG00000105141	ENST00000427043	P31944	CASP14
ENSG00000094804	ENST00000209728	Q99741	CDC6
ENSG00000009844	ENST00000367630	Q9NP79	VTA1
ENSG00000083635	ENST00000379161	Q9UHK0	NUFIP1
ENSG00000064490	ENST00000303088	O14593	RFXANK
ENSG00000124900	ENST00000449290	Q9BSJ1	TRIM51
ENSG00000100842	ENST00000216733	O43281	EFS
ENSG00000011198	ENST00000644371	Q8WTS1	ABHD5
ENSG00000108344	ENST00000264639	O43242	PSMD3
ENSG00000057149	ENST00000283752	P29508	SERPINB3
ENSG00000066651	ENST00000334379	Q7Z4G4	TRMT11
ENSG00000114480	ENST00000429644	Q04446	GBE1
ENSG00000095370	ENST00000314830	Q8N5H7	SH2D3C
ENSG00000100056	ENST00000252137	Q96DF8	ESS2
ENSG00000101746	ENST00000261592	O94818	NOL4
ENSG00000088538	ENST00000266037	Q8IZD9	DOCK3
ENSG00000105058	ENST00000263384	Q9Y421	FAM32A
ENSG00000019549	ENST00000020945	O43623	SNAI2
ENSG00000063515	ENST00000086933	O15499	GSC2
ENSG00000100075	ENST00000215882	P53007	SLC25A1
ENSG00000005194	ENST00000394391	Q6FI81	CIAPIN1
ENSG00000105393	ENST00000598188	Q9NWV8	BABAM1
ENSG00000114541	ENST00000398540	Q9Y2L6	FRMD4B
ENSG00000103942	ENST00000450735	Q9NSB8	HOMER2
ENSG00000118960	ENST00000304031	Q53T59	HS1BP3
ENSG00000120669	ENST00000379881	Q9NX45	SOHLH2
ENSG00000119778	ENST00000238789	Q9ULI0	ATAD2B
ENSG00000073417	ENST00000394553	O60658	PDE8A
ENSG00000005981	ENST00000325885	Q9Y574	ASB4
ENSG00000005175	ENST00000005386	Q9H6T3	RPAP3
ENSG00000068784	ENST00000263736	Q8N5C6	SRBD1
ENSG00000105705	ENST00000247001	Q8IWZ8	SUGP1
ENSG00000100218	ENST00000216036	Q9UHP6	RSPH14
ENSG00000110107	ENST00000227524	Q9UMS4	PRPF19
ENSG00000103091	ENST00000262144	Q6PJI9	WDR59
ENSG00000111911	ENST00000229633	Q9NQE9	HINT3
ENSG00000100721	ENST00000402399	P56279	TCL1A
ENSG00000103248	ENST00000360900	Q2M296	MTHFSD
ENSG00000102738	ENST00000323563	Q92665	MRPS31
ENSG00000025156	ENST00000368455	Q03933	HSF2
ENSG00000108599	ENST00000225737	O43572	AKAP10
ENSG00000055070	ENST00000401088	Q7Z422	SZRD1
ENSG00000047634	ENST00000380041	Q9UN30	SCML1
ENSG00000122694	ENST00000377960	Q9H4G4	GLIPR2
ENSG00000100604	ENST00000216492	P10645	CHGA
ENSG00000105122	ENST00000343625	Q86YV0	RASAL3
ENSG00000102804	ENST00000458659	Q15714	TSC22D1
ENSG00000100116	ENST00000248924	O75600	GCAT
ENSG00000100605	ENST00000267615	Q13572	ITPK1
ENSG00000102794	ENST00000377462	A6NK06	ACOD1
ENSG00000112837	ENST00000369663	O95935	TBX18
ENSG00000105750	ENST00000328178	Q03923	ZNF85
ENSG00000069667	ENST00000335670	P35398	RORA
ENSG00000121440	ENST00000263666	Q9UPQ7	PDZRN3
ENSG00000063587	ENST00000650114	Q9NSD4	ZNF275
ENSG00000088451	ENST00000261296	O95455	TGDS
ENSG00000104731	ENST00000270583	Q8TBB5	KLHDC4
ENSG00000125285	ENST00000376945	Q9Y651	SOX21
ENSG00000012963	ENST00000013070	Q8N806	UBR7
ENSG00000021300	ENST00000354190	Q9UF11	PLEKHB1
ENSG00000074603	ENST00000300141	Q6V1X1	DPP8
ENSG00000029363	ENST00000531224	Q9NYF8	BCLAF1
ENSG00000105662	ENST00000321949	Q6UUV9	CRTC1
ENSG00000100601	ENST00000216489	Q13686	ALKBH1
ENSG00000120899	ENST00000346049	Q14289	PTK2B
ENSG00000100139	ENST00000215957	Q8N3F8	MICALL1
ENSG00000119705	ENST00000557342	Q9GZT3	SLIRP
ENSG00000058272	ENST00000450142	O14974	PPP1R12A
ENSG00000108306	ENST00000264658	Q96IG2	FBXL20
ENSG00000100412	ENST00000216254	Q99798	ACO2
ENSG00000100504	ENST00000216392	P06737	PYGL
ENSG00000004766	ENST00000305866	Q96JG6	VPS50
ENSG00000107902	ENST00000368842	Q9H008	LHPP
ENSG00000105676	ENST00000535612	Q6NXE6	ARMC6
ENSG00000119689	ENST00000334220	P36957	DLST
ENSG00000102580	ENST00000602402	Q13217	DNAJC3
ENSG00000124177	ENST00000373233	Q8TD26	CHD6
ENSG00000077514	ENST00000263681	Q15054	POLD3
ENSG00000102595	ENST00000376747	Q9NYU1	UGGT2
ENSG00000056277	ENST00000370978	Q8ND82	ZNF280C
ENSG00000118620	ENST00000261560	Q9H8G1	ZNF430
ENSG00000109270	ENST00000499666	Q9UHA4	LAMTOR3
ENSG00000100280	ENST00000357586	Q10567	AP1B1
ENSG00000013016	ENST00000322054	Q9NZN3	EHD3
ENSG00000104490	ENST00000220931	P61601	NCALD
ENSG00000119718	ENST00000266126	P49770	EIF2B2
ENSG00000100033	ENST00000357068	O43272	PRODH
ENSG00000101457	ENST00000372622	Q9H147	DNTTIP1
ENSG00000118922	ENST00000703967	Q9Y4X4	KLF12
ENSG00000006715	ENST00000310301	P49754	VPS41
ENSG00000119684	ENST00000355774	Q9UHC1	MLH3
ENSG00000104537	ENST00000419625	P27216	ANXA13
ENSG00000123178	ENST00000361840	Q5W111	SPRYD7
ENSG00000023287	ENST00000025008	Q8TDY2	RB1CC1
ENSG00000103187	ENST00000262428	Q14019	COTL1
ENSG00000064607	ENST00000452918	Q8IX01	SUGP2
ENSG00000102978	ENST00000219252	P19387	POLR2C
ENSG00000119640	ENST00000238618	P07311	ACYP1
ENSG00000119703	ENST00000524913	Q53FD0	ZC2HC1C
ENSG00000114021	ENST00000394140	Q9NQR4	NIT2
ENSG00000101470	ENST00000372555	P02585	TNNC2
ENSG00000118900	ENST00000262376	Q9NPG3	UBN1
ENSG00000118939	ENST00000377595	P15374	UCHL3
ENSG00000124207	ENST00000262982	P55060	CSE1L
ENSG00000001629	ENST00000265742	Q9P2G1	ANKIB1
ENSG00000114423	ENST00000394030	Q13191	CBLB
ENSG00000099940	ENST00000215730	O95721	SNAP29
ENSG00000112249	ENST00000369162	Q8N3C0	ASCC3
ENSG00000099942	ENST00000354336	P46109	CRKL
ENSG00000111110	ENST00000228705	Q9ULR3	PPM1H
ENSG00000124214	ENST00000371856	O95793	STAU1
ENSG00000100207	ENST00000677622	Q9UGU0	TCF20
ENSG00000103241	ENST00000262426	Q12946	FOXF1
ENSG00000020577	ENST00000554335	Q9UPU9	SAMD4A
ENSG00000099954	ENST00000262608	Q9BXF3	CECR2
ENSG00000104388	ENST00000262646	P61019	RAB2A
ENSG00000070610	ENST00000378103	Q9HCG7	GBA2
ENSG00000121297	ENST00000240587	Q63HK5	TSHZ3
ENSG00000126249	ENST00000246535	Q9BRP1	PDCD2L
ENSG00000104375	ENST00000419617	Q13188	STK3
ENSG00000068438	ENST00000348411	Q9UET6	FTSJ1
ENSG00000066926	ENST00000262093	P22830	FECH
ENSG00000124302	ENST00000650847	Q9H2A9	CHST8
ENSG00000116954	ENST00000373001	Q9HB90	RRAGC
ENSG00000107185	ENST00000378078	Q92546	RGP1
ENSG00000101189	ENST00000370487	Q9NV56	MRGBP
ENSG00000126581	ENST00000590099	Q14457	BECN1
ENSG00000060491	ENST00000290291	Q9NZT2	OGFR
ENSG00000120008	ENST00000263461	Q9BZH6	WDR11
ENSG00000096093	ENST00000371068	Q5JVL4	EFHC1
ENSG00000102048	ENST00000380488	Q96DX5	ASB9
ENSG00000110934	ENST00000615107	Q9UBW5	BIN2
ENSG00000126067	ENST00000373237	P49721	PSMB2
ENSG00000118276	ENST00000306851	Q9UBX8	B4GALT6
ENSG00000054118	ENST00000354618	Q9Y2W1	THRAP3
ENSG00000126562	ENST00000246914	Q96J92	WNK4
ENSG00000101190	ENST00000335351	Q9UL49	TCFL5
ENSG00000101191	ENST00000395343	Q9BTC0	DIDO1
ENSG00000025770	ENST00000420993	Q6IBW4	NCAPH2
ENSG00000108848	ENST00000505658	O95232	LUC7L3
ENSG00000100867	ENST00000250383	Q13268	DHRS2
ENSG00000103343	ENST00000268655	Q15697	ZNF174
ENSG00000122390	ENST00000407558	Q9H7X0	NAA60
ENSG00000070190	ENST00000512369	Q9UN19	DAPP1
ENSG00000108039	ENST00000502935	Q9NQW7	XPNPEP1
ENSG00000101220	ENST00000379772	Q9GZN8	ADISSP
ENSG00000101665	ENST00000262158	O15105	SMAD7
ENSG00000025708	ENST00000252029	P19971	TYMP
ENSG00000100603	ENST00000261531	Q13573	SNW1
ENSG00000108349	ENST00000264645	O15234	CASC3
ENSG00000047932	ENST00000368498	Q9HD26	GOPC
ENSG00000101222	ENST00000379756	Q9Y4P9	SPEF1
ENSG00000111605	ENST00000435070	Q16630	CPSF6
ENSG00000125817	ENST00000379751	P07199	CENPB
ENSG00000126368	ENST00000246672	P20393	NR1D1
ENSG00000109445	ENST00000262990	Q9Y3S2	ZNF330
ENSG00000108651	ENST00000261708	Q9NYH9	UTP6
ENSG00000117148	ENST00000375406	Q9H568	ACTL8
ENSG00000088367	ENST00000338074	Q9H4G0	EPB41L1
ENSG00000117000	ENST00000372771	Q13129	RLF
ENSG00000075292	ENST00000264447	Q14966	ZNF638
ENSG00000092853	ENST00000318121	Q9HAW4	CLSPN
ENSG00000070669	ENST00000394308	P08243	ASNS
ENSG00000101546	ENST00000306735	Q8N0V3	RBFA
ENSG00000103995	ENST00000380950	O94986	CEP152
ENSG00000046889	ENST00000288368	Q70Z35	PREX2
ENSG00000101544	ENST00000262198	Q6IQ32	ADNP2
ENSG00000103351	ENST00000576634	Q96AJ1	CLUAP1
ENSG00000059691	ENST00000263985	O75879	GATB
ENSG00000100288	ENST00000406938	Q9Y259	CHKB
ENSG00000108798	ENST00000225941	Q9P2A4	ABI3
ENSG00000101557	ENST00000261601	P54578	USP14
ENSG00000064218	ENST00000190165	Q9NQL9	DMRT3
ENSG00000056558	ENST00000373887	Q13077	TRAF1
ENSG00000008735	ENST00000329492	Q13387	MAPK8IP2
ENSG00000101574	ENST00000574538	Q8N3J2	METTL4
ENSG00000112406	ENST00000367658	Q9UBI9	HECA
ENSG00000126602	ENST00000246957	Q12931	TRAP1
ENSG00000120159	ENST00000333916	Q9H8G2	CAAP1
ENSG00000080986	ENST00000261597	O14777	NDC80
ENSG00000118514	ENST00000265605	Q9H2A2	ALDH8A1
ENSG00000101596	ENST00000320876	A6NHR9	SMCHD1
ENSG00000111880	ENST00000369485	O60942	RNGTT
ENSG00000116151	ENST00000378531	Q5T089	MORN1
ENSG00000115464	ENST00000398571	Q70CQ2	USP34
ENSG00000100228	ENST00000263116	O95755	RAB36
ENSG00000006555	ENST00000371276	Q5TAA0	TTC22
ENSG00000101266	ENST00000217244	P68400	CSNK2A1
ENSG00000092094	ENST00000206542	Q9NPF4	OSGEP
ENSG00000116544	ENST00000373347	O95886	DLGAP3
ENSG00000114487	ENST00000232603	Q86VD1	MORC1
ENSG00000123545	ENST00000316149	Q9P032	NDUFAF4
ENSG00000117016	ENST00000372684	Q9UJD0	RIMS3
ENSG00000123892	ENST00000243662	P57729	RAB38
ENSG00000100249	ENST00000216071	O95567	C22orf31
ENSG00000100034	ENST00000263212	P49593	PPM1F
ENSG00000100823	ENST00000216714	P27695	APEX1
ENSG00000100038	ENST00000357179	O95985	TOP3B
ENSG00000114446	ENST00000264538	Q9NWB7	IFT57
ENSG00000090447	ENST00000204517	Q01664	TFAP4
ENSG00000057663	ENST00000369076	Q9H1Y0	ATG5
ENSG00000067798	ENST00000397909	Q8IVL0	NAV3
ENSG00000126603	ENST00000433375	Q9BZE0	GLIS2
ENSG00000078142	ENST00000262039	Q8NEB9	PIK3C3
ENSG00000117859	ENST00000428468	Q96SU4	OSBPL9
ENSG00000114520	ENST00000251775	O95219	SNX4
ENSG00000073584	ENST00000348513	Q969G3	SMARCE1
ENSG00000106355	ENST00000450169	Q9Y4Y9	LSM5
ENSG00000121578	ENST00000393765	O60513	B4GALT4
ENSG00000083307	ENST00000646743	Q6ISB3	GRHL2
ENSG00000106367	ENST00000337619	P61966	AP1S1
ENSG00000051620	ENST00000607197	Q9Y5Z4	HEBP2
ENSG00000077684	ENST00000226319	Q6IE81	JADE1
ENSG00000112742	ENST00000369798	P33981	TTK
ENSG00000102032	ENST00000393700	P51606	RENBP
ENSG00000100221	ENST00000683374	Q15040	JOSD1
ENSG00000115946	ENST00000263657	Q9NRX1	PNO1
ENSG00000100341	ENST00000216177	Q7Z6Z6	PNPLA5
ENSG00000100345	ENST00000216181	P35579	MYH9
ENSG00000112306	ENST00000230050	P25398	RPS12
ENSG00000126953	ENST00000372902	O60220	TIMM8A
ENSG00000066084	ENST00000301180	Q9P265	DIP2B
ENSG00000126945	ENST00000316594	P55795	HNRNPH2
ENSG00000118689	ENST00000406360	O43524	FOXO3
ENSG00000101605	ENST00000356443	P52179	MYOM1
ENSG00000100302	ENST00000216127	Q96D21	RASD2
ENSG00000103769	ENST00000261890	P62491	RAB11A
ENSG00000092201	ENST00000216297	Q9Y5B9	SUPT16H
ENSG00000115350	ENST00000483063	Q9NR33	POLE4
ENSG00000103423	ENST00000262375	Q96EY1	DNAJA3
ENSG00000119125	ENST00000358399	Q9Y2T3	GDA
ENSG00000104499	ENST00000220940	Q99445	GML
ENSG00000126215	ENST00000555055	O43542	XRCC3
ENSG00000091157	ENST00000254442	Q9Y4E6	WDR7
ENSG00000050030	ENST00000055682	Q5QGS0	NEXMIF
ENSG00000115239	ENST00000263634	Q9Y575	ASB3
ENSG00000096968	ENST00000381652	O60674	JAK2
ENSG00000114125	ENST00000273480	Q9UBF6	RNF7
ENSG00000100053	ENST00000215855	P26998	CRYBB3
ENSG00000065485	ENST00000316218	Q14554	PDIA5
ENSG00000068985	ENST00000376150	O75459	PAGE1
ENSG00000116016	ENST00000263734	Q99814	EPAS1
ENSG00000100077	ENST00000324198	P35626	GRK3
ENSG00000100206	ENST00000216024	Q14565	DMC1
ENSG00000075340	ENST00000264436	P35612	ADD2
ENSG00000092470	ENST00000263795	Q9H967	WDR76
ENSG00000124198	ENST00000371917	Q9Y6D5	ARFGEF2
ENSG00000123562	ENST00000441076	Q15014	MORF4L2
ENSG00000011260	ENST00000225298	Q9Y5J1	UTP18
ENSG00000073169	ENST00000380903	Q9BVL4	SELENOO
ENSG00000012211	ENST00000599218	O43900	PRICKLE3
ENSG00000065621	ENST00000338595	Q9H4Y5	GSTO2
ENSG00000111530	ENST00000545606	Q86VP6	CAND1
ENSG00000105176	ENST00000392271	O94763	URI1
ENSG00000118007	ENST00000383202	Q8WVM7	STAG1
ENSG00000100722	ENST00000251038	Q6PJT7	ZC3H14
ENSG00000087586	ENST00000395915	O14965	AURKA
ENSG00000066855	ENST00000262146	Q15390	MTFR1
ENSG00000059915	ENST00000020673	A5PKW4	PSD
ENSG00000079337	ENST00000449771	O95398	RAPGEF3
ENSG00000102870	ENST00000262525	Q9UEG4	ZNF629
ENSG00000107874	ENST00000369937	Q9H467	CUEDC2
ENSG00000119866	ENST00000642384	Q9H165	BCL11A
ENSG00000110237	ENST00000263674	Q96PE2	ARHGEF17
ENSG00000105738	ENST00000222345	O60292	SIPA1L3
ENSG00000101997	ENST00000376227	O60826	CCDC22
ENSG00000034510	ENST00000233143	P63313	TMSB10
ENSG00000123080	ENST00000371761	P42773	CDKN2C
ENSG00000115364	ENST00000393909	P49406	MRPL19
ENSG00000099290	ENST00000282633	Q641Q2	WASHC2A
ENSG00000124374	ENST00000244221	Q9ULR5	PAIP2B
ENSG00000052795	ENST00000264433	Q9P278	FNIP2
ENSG00000120693	ENST00000379826	O15198	SMAD9
ENSG00000102699	ENST00000381989	Q9UKK3	PARP4
ENSG00000114744	ENST00000473414	Q86X83	COMMD2
ENSG00000100154	ENST00000397906	Q96AY4	TTC28
ENSG00000101911	ENST00000380668	P11908	PRPS2
ENSG00000111581	ENST00000229179	P57740	NUP107
ENSG00000074201	ENST00000525428	P54105	CLNS1A
ENSG00000101138	ENST00000217109	Q05048	CSTF1
ENSG00000103507	ENST00000219794	O14874	BCKDK
ENSG00000100379	ENST00000403888	Q8N5Z5	KCTD17
ENSG00000085224	ENST00000373344	P46100	ATRX
ENSG00000111816	ENST00000606080	P42685	FRK
ENSG00000060069	ENST00000613122	Q9Y5B0	CTDP1
ENSG00000022277	ENST00000357348	Q9BY42	RTF2
ENSG00000047249	ENST00000359530	Q9UI12	ATP6V1H
ENSG00000100253	ENST00000216075	Q9UGB7	MIOX
ENSG00000055813	ENST00000407595	Q96PX6	CCDC85A
ENSG00000108370	ENST00000262406	O75916	RGS9
ENSG00000124449	ENST00000244314	Q6NXR0	IRGC
ENSG00000100241	ENST00000380817	O95248	SBF1
ENSG00000083123	ENST00000320393	P21953	BCKDHB
ENSG00000103510	ENST00000219797	Q9H7Z6	KAT8
ENSG00000049759	ENST00000400345	Q96PU5	NEDD4L
ENSG00000109944	ENST00000227349	Q6NUN7	JHY
ENSG00000087589	ENST00000679887	Q9NQ75	CASS4
ENSG00000102802	ENST00000380482	Q5VYS4	MEDAG
ENSG00000101247	ENST00000378106	Q5TEU4	NDUFAF5
ENSG00000099326	ENST00000215057	P28698	MZF1
ENSG00000114107	ENST00000264982	Q8NHQ1	CEP70
ENSG00000122026	ENST00000311549	P46778	RPL21
ENSG00000124201	ENST00000396105	Q9P2E3	ZNFX1
ENSG00000112031	ENST00000367233	Q9UGC7	MTRF1L
ENSG00000111145	ENST00000228741	P41970	ELK3
ENSG00000122035	ENST00000241463	Q6T310	RASL11A
ENSG00000122034	ENST00000381140	Q92664	GTF3A
ENSG00000070061	ENST00000374647	O95163	ELP1
ENSG00000112379	ENST00000251691	Q5TH69	ARFGEF3
ENSG00000083750	ENST00000374941	Q5VZM2	RRAGB
ENSG00000103490	ENST00000247470	Q9ULZ3	PYCARD
ENSG00000122033	ENST00000381120	Q9H2K0	MTIF3
ENSG00000035403	ENST00000211998	P18206	VCL
ENSG00000124171	ENST00000371610	Q9BYG5	PARD6B
ENSG00000124217	ENST00000244051	O95396	MOCS3
ENSG00000101343	ENST00000536226	Q9BZJ0	CRNKL1
ENSG00000112290	ENST00000392589	Q92558	WASF1
ENSG00000107882	ENST00000369902	Q9UMX1	SUFU
ENSG00000031081	ENST00000264245	Q2M1Z3	ARHGAP31
ENSG00000119801	ENST00000261353	P62699	YPEL5
ENSG00000071205	ENST00000336498	A1A4S6	ARHGAP10
ENSG00000102010	ENST00000348343	P51813	BMX
ENSG00000118894	ENST00000427587	Q96G04	EEF2KMT
ENSG00000112029	ENST00000229758	Q9UKT4	FBXO5
ENSG00000104879	ENST00000221476	P06732	CKM
ENSG00000071082	ENST00000264258	P62899	RPL31
ENSG00000102891	ENST00000219162	P47944	MT4
ENSG00000125148	ENST00000245185	P02795	MT2A
ENSG00000114771	ENST00000232892	P22760	AADAC
ENSG00000088833	ENST00000216879	Q9UNZ2	NSFL1C
ENSG00000103316	ENST00000572914	Q14894	CRYM
ENSG00000108468	ENST00000225603	P83916	CBX1
ENSG00000101336	ENST00000375852	P08631	HCK
ENSG00000118491	ENST00000237275	Q5TFG8	ZC2HC1B
ENSG00000110013	ENST00000263593	Q9HAT2	SIAE
ENSG00000008018	ENST00000262193	P20618	PSMB1
ENSG00000120539	ENST00000375940	Q96GX5	MASTL
ENSG00000112320	ENST00000317357	A7XYQ1	SOBP
ENSG00000005436	ENST00000321027	P16383	GCFC2
ENSG00000109971	ENST00000534624	P11142	HSPA8
ENSG00000107890	ENST00000376087	Q9UPS8	ANKRD26
ENSG00000105507	ENST00000293255	Q9NP86	CABP5
ENSG00000119328	ENST00000322940	Q9NX38	ABITRAM
ENSG00000119326	ENST00000325551	Q9UBT7	CTNNAL1
ENSG00000116675	ENST00000371069	O75061	DNAJC6
ENSG00000120063	ENST00000439174	Q14344	GNA13
ENSG00000115423	ENST00000389394	Q9C0G6	DNAH6
ENSG00000083828	ENST00000396154	Q9NXT0	ZNF586
ENSG00000101181	ENST00000370823	Q9H4K7	MTG2
ENSG00000056586	ENST00000357244	Q9HBD1	RC3H2
ENSG00000101224	ENST00000245960	P30305	CDC25B
ENSG00000109576	ENST00000337664	Q8N5Z0	AADAT
ENSG00000115507	ENST00000282549	P32242	OTX1
ENSG00000043039	ENST00000281437	Q9UMQ3	BARX2
ENSG00000117069	ENST00000477717	Q9BVH7	ST6GALNAC5
ENSG00000125703	ENST00000317868	Q96DT6	ATG4C
ENSG00000105173	ENST00000262643	P24864	CCNE1
ENSG00000057608	ENST00000380191	P50395	GDI2
ENSG00000011258	ENST00000586178	Q05BQ5	MBTD1
ENSG00000109674	ENST00000264596	Q8TAT5	NEIL3
ENSG00000100348	ENST00000216185	Q99757	TXN2
ENSG00000121621	ENST00000263181	Q8NI77	KIF18A
ENSG00000095464	ENST00000371447	P51160	PDE6C
ENSG00000100350	ENST00000397224	Q8IWF2	FOXRED2
ENSG00000074935	ENST00000368662	Q9UJT0	TUBE1
ENSG00000100889	ENST00000216780	Q16822	PCK2
ENSG00000088854	ENST00000252032	Q5TEA3	DNAAF9
ENSG00000114790	ENST00000465093	Q96DR7	ARHGEF26
ENSG00000124257	ENST00000372518	Q9BR09	NEURL2
ENSG00000089048	ENST00000617257	Q9H501	ESF1
ENSG00000115875	ENST00000313117	Q16629	SRSF7
ENSG00000118420	ENST00000369747	Q7Z6J8	UBE3D
ENSG00000119139	ENST00000377245	Q9UDY2	TJP2
ENSG00000121289	ENST00000305768	Q96ST8	CEP89
ENSG00000000419	ENST00000371588	O60762	DPM1
ENSG00000072501	ENST00000322213	Q14683	SMC1A
ENSG00000104450	ENST00000388798	Q07617	SPAG1
ENSG00000100353	ENST00000216190	O15371	EIF3D
ENSG00000100897	ENST00000446197	Q8TEB1	DCAF11
ENSG00000071994	ENST00000541970	Q16342	PDCD2
ENSG00000124160	ENST00000290231	Q9HCD5	NCOA5
ENSG00000066135	ENST00000372396	O75164	KDM4A
ENSG00000104435	ENST00000220876	Q93045	STMN2
ENSG00000101347	ENST00000646673	Q9Y3Z3	SAMHD1
ENSG00000117174	ENST00000370574	Q9NWK9	ZNHIT6
ENSG00000114670	ENST00000383366	Q8NG66	NEK11
ENSG00000105063	ENST00000412770	Q9UPN7	PPP6R1
ENSG00000112208	ENST00000370693	O95816	BAG2
ENSG00000112210	ENST00000468148	Q9ULC3	RAB23
ENSG00000091844	ENST00000206262	Q9UGC6	RGS17
ENSG00000104763	ENST00000637790	Q13510	ASAH1
ENSG00000108239	ENST00000225235	O60347	TBC1D12
ENSG00000092010	ENST00000206451	Q06323	PSME1
ENSG00000101216	ENST00000370077	Q9UKD1	GMEB2
ENSG00000118496	ENST00000237281	Q8TB52	FBXO30
ENSG00000028839	ENST00000237264	P62380	TBPL1
ENSG00000118526	ENST00000367882	O43680	TCF21
ENSG00000123728	ENST00000370874	Q9Y3L5	RAP2C
ENSG00000101246	ENST00000622789	Q13795	ARFRP1
ENSG00000100908	ENST00000216799	Q9Y3B6	EMC9
ENSG00000100911	ENST00000216802	Q9UL46	PSME2
ENSG00000107968	ENST00000263056	P41279	MAP3K8
ENSG00000116641	ENST00000635253	Q96N67	DOCK7
ENSG00000125503	ENST00000263433	Q9BZL4	PPP1R12C
ENSG00000119953	ENST00000369603	O75940	SMNDC1
ENSG00000100425	ENST00000404760	O95696	BRD1
ENSG00000120440	ENST00000239587	Q9BWV7	TTLL2
ENSG00000106013	ENST00000265224	Q92527	ANKRD7
ENSG00000107951	ENST00000263063	Q9NVV4	MTPAP
ENSG00000090238	ENST00000398841	P61236	YPEL3
ENSG00000110172	ENST00000320585	Q9UHD1	CHORDC1
ENSG00000070540	ENST00000262139	Q5MNZ9	WIPI1
ENSG00000125520	ENST00000266077	Q9NR83	SLC2A4RG
ENSG00000102882	ENST00000263025	P27361	MAPK3
ENSG00000054148	ENST00000247665	Q9NRX4	PHPT1
ENSG00000109466	ENST00000226725	O95198	KLHL2
ENSG00000107223	ENST00000224073	O60869	EDF1
ENSG00000069998	ENST00000336737	Q9BXW7	HDHD5
ENSG00000078114	ENST00000377122	O76041	NEBL
ENSG00000038002	ENST00000264595	P20933	AGA
ENSG00000100211	ENST00000216029	Q9Y3M2	CBY1
ENSG00000118482	ENST00000262043	Q92576	PHF3
ENSG00000105880	ENST00000648378	P56178	DLX5
ENSG00000125878	ENST00000246080	Q12870	TCF15
ENSG00000112246	ENST00000369208	P81133	SIM1
ENSG00000124789	ENST00000262077	P49790	NUP153
ENSG00000109881	ENST00000328697	Q96HJ3	CCDC34
ENSG00000115091	ENST00000263238	P61158	ACTR3
ENSG00000110318	ENST00000263468	Q9P2H0	CEP126
ENSG00000088205	ENST00000263239	Q9NVP1	DDX18
ENSG00000125508	ENST00000217188	Q9H3Y6	SRMS
ENSG00000006453	ENST00000005260	Q9UHR4	BAIAP2L1
ENSG00000115593	ENST00000419482	Q8NB12	SMYD1
ENSG00000112238	ENST00000369215	Q9H4Q3	PRDM13
ENSG00000105967	ENST00000265440	O14948	TFEC
ENSG00000047579	ENST00000344537	Q96EV8	DTNBP1
ENSG00000108602	ENST00000225740	P30838	ALDH3A1
ENSG00000104866	ENST00000221462	O75864	PPP1R37
ENSG00000105171	ENST00000585603	O95707	POP4
ENSG00000059758	ENST00000261211	Q00537	CDK17
ENSG00000099998	ENST00000327365	P36269	GGT5
ENSG00000080845	ENST00000339266	Q9Y2H0	DLGAP4
ENSG00000008197	ENST00000008391	Q7Z6R9	TFAP2D
ENSG00000106049	ENST00000265395	P31937	HIBADH
ENSG00000091436	ENST00000375213	Q9NYL2	MAP3K20
ENSG00000111647	ENST00000279907	A0JNW5	BLTP3B
ENSG00000092295	ENST00000206765	P22735	TGM1
ENSG00000083290	ENST00000395544	Q8IYT8	ULK2
ENSG00000066697	ENST00000395067	Q96H12	MSANTD3
ENSG00000088899	ENST00000337576	O60299	LZTS3
ENSG00000124535	ENST00000380773	Q96S55	WRNIP1
ENSG00000059378	ENST00000263549	Q9H0J9	PARP12
ENSG00000120860	ENST00000240079	Q9Y3C0	WASHC3
ENSG00000124570	ENST00000380539	P35237	SERPINB6
ENSG00000006712	ENST00000221265	Q8N7H5	PAF1
ENSG00000120280	ENST00000378962	Q9HAI6	TASL
ENSG00000100968	ENST00000250373	Q14934	NFATC4
ENSG00000102230	ENST00000379144	Q9Y5K3	PCYT1B
ENSG00000126870	ENST00000407559	Q8WVS4	DYNC2I1
ENSG00000063322	ENST00000315588	Q9NX70	MED29
ENSG00000124203	ENST00000371030	Q5JPB2	ZNF831
ENSG00000067334	ENST00000436063	Q5QJE6	DNTTIP2
ENSG00000078699	ENST00000342704	O43439	CBFA2T2
ENSG00000090924	ENST00000425673	Q9H7P9	PLEKHG2
ENSG00000084110	ENST00000261208	P42357	HAL
ENSG00000071051	ENST00000233154	O43639	NCK2
ENSG00000100227	ENST00000252115	Q9BY77	POLDIP3
ENSG00000122958	ENST00000263559	O75436	VPS26A
ENSG00000105193	ENST00000251453	P62249	RPS16
