Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000000005	ENST00000373031	Q9H2S6	TNMD
ENSG00000121207	ENST00000336356	O95237	LRAT
ENSG00000119899	ENST00000355773	Q9NRA2	SLC17A5
ENSG00000103174	ENST00000312251	Q9UK23	NAGPA
ENSG00000108878	ENST00000226021	Q06432	CACNG1
ENSG00000115616	ENST00000233969	Q9UBY0	SLC9A2
ENSG00000147573	ENST00000315962	Q9BYV6	TRIM55
ENSG00000130023	ENST00000366773	Q5T6L9	ERMARD
ENSG00000101236	ENST00000358395	Q9Y225	RNF24
ENSG00000126261	ENST00000246548	Q9UBT2	UBA2
ENSG00000116205	ENST00000234827	Q96MN5	TCEANC2
ENSG00000075568	ENST00000186436	Q92545	TMEM131
ENSG00000140749	ENST00000268389	O95976	IGSF6
ENSG00000055211	ENST00000367419	Q9NU53	GINM1
ENSG00000146411	ENST00000275230	Q8TD20	SLC2A12
ENSG00000109943	ENST00000227348	O95727	CRTAM
ENSG00000111981	ENST00000229708	Q9BZM6	ULBP1
ENSG00000147535	ENST00000424479	Q8NEB5	PLPP5
ENSG00000128274	ENST00000642412	Q9NPC4	A4GALT
ENSG00000100243	ENST00000352397	P00387	CYB5R3
ENSG00000119457	ENST00000374228	Q9BY10	SLC46A2
ENSG00000136867	ENST00000259392	O15432	SLC31A2
ENSG00000068697	ENST00000175091	Q15012	LAPTM4A
ENSG00000153898	ENST00000370608	Q8IZK6	MCOLN2
ENSG00000011454	ENST00000373647	Q9Y3P9	RABGAP1
ENSG00000146416	ENST00000357847	Q9NVV5	AIG1
ENSG00000091664	ENST00000263160	Q9P2U8	SLC17A6
ENSG00000129696	ENST00000431156	Q6NXR4	TTI2
ENSG00000149256	ENST00000278550	Q6N022	TENM4
ENSG00000149488	ENST00000358864	Q8TDI7	TMC2
ENSG00000131233	ENST00000357771	P57773	GJA9
ENSG00000147003	ENST00000380342	Q9HBJ8	CLTRN
ENSG00000154265	ENST00000392676	Q8WWZ7	ABCA5
ENSG00000134910	ENST00000392708	P46977	STT3A
ENSG00000026559	ENST00000371571	Q9UIX4	KCNG1
ENSG00000149930	ENST00000308893	Q9UL54	TAOK2
ENSG00000134153	ENST00000256545	Q9NPA0	EMC7
ENSG00000148842	ENST00000369878	Q9H8M5	CNNM2
ENSG00000109929	ENST00000264027	O75845	SC5D
ENSG00000151617	ENST00000651419	P25101	EDNRA
ENSG00000128463	ENST00000267750	Q5J8M3	EMC4
ENSG00000104369	ENST00000342232	Q9HDC5	JPH1
ENSG00000149571	ENST00000525144	Q8IZU9	KIRREL3
ENSG00000140526	ENST00000352732	P08910	ABHD2
ENSG00000149547	ENST00000278903	O14681	EI24
ENSG00000100242	ENST00000689035	Q9UH99	SUN2
ENSG00000140199	ENST00000354181	Q9UHW9	SLC12A6
ENSG00000063127	ENST00000335875	Q9GZN6	SLC6A16
ENSG00000122420	ENST00000370757	P43088	PTGFR
ENSG00000135355	ENST00000369352	Q969M2	GJA10
ENSG00000142892	ENST00000370812	Q92643	PIGK
ENSG00000123560	ENST00000621218	P60201	PLP1
ENSG00000105971	ENST00000222693	P51636	CAV2
ENSG00000124657	ENST00000244623	P58173	OR2B6
ENSG00000135953	ENST00000258436	Q8NBP5	MFSD9
ENSG00000112494	ENST00000230256	Q86WB7	UNC93A
ENSG00000115665	ENST00000264047	Q9GZV3	SLC5A7
ENSG00000135312	ENST00000369947	P28222	HTR1B
ENSG00000099957	ENST00000413302	O15547	P2RX6
ENSG00000104894	ENST00000323906	P11049	CD37
ENSG00000150938	ENST00000280527	Q9NZV1	CRIM1
ENSG00000154143	ENST00000284288	Q96QZ0	PANX3
ENSG00000102886	ENST00000406256	Q7L5L3	GDPD3
ENSG00000072210	ENST00000176643	P51648	ALDH3A2
ENSG00000100156	ENST00000681075	O95907	SLC16A8
ENSG00000012124	ENST00000085219	P20273	CD22
ENSG00000151729	ENST00000281456	P12235	SLC25A4
ENSG00000085117	ENST00000227155	P27701	CD82
ENSG00000106701	ENST00000481272	Q9BXM9	FSD1L
ENSG00000101363	ENST00000373606	Q9NQG1	MANBAL
ENSG00000146242	ENST00000369750	Q13641	TPBG
ENSG00000081800	ENST00000194130	Q9BZW2	SLC13A1
ENSG00000075420	ENST00000415807	Q53EP0	FNDC3B
ENSG00000128536	ENST00000317716	Q6ZTQ4	CDHR3
ENSG00000100926	ENST00000261789	O15321	TM9SF1
ENSG00000120436	ENST00000366834	O00270	GPR31
ENSG00000090863	ENST00000422840	Q92896	GLG1
ENSG00000090402	ENST00000264382	P14410	SI
ENSG00000139908	ENST00000339917	Q6SA08	TSSK4
ENSG00000137393	ENST00000259939	Q7Z419	RNF144B
ENSG00000009765	ENST00000344419	Q6PHW0	IYD
ENSG00000125895	ENST00000429036	Q9NUR3	TMEM74B
ENSG00000132670	ENST00000399903	P18433	PTPRA
ENSG00000004809	ENST00000368919	Q86VW1	SLC22A16
ENSG00000069849	ENST00000286371	P54709	ATP1B3
ENSG00000128567	ENST00000378555	O00592	PODXL
ENSG00000101558	ENST00000400000	Q9P0L0	VAPA
ENSG00000111670	ENST00000299314	Q3T906	GNPTAB
ENSG00000142949	ENST00000359947	P10586	PTPRF
ENSG00000121871	ENST00000475390	O94933	SLITRK3
ENSG00000104381	ENST00000220822	Q8TB36	GDAP1
ENSG00000120742	ENST00000239944	Q9Y6X1	SERP1
ENSG00000099282	ENST00000373290	O95858	TSPAN15
ENSG00000007541	ENST00000321878	Q9BRB3	PIGQ
ENSG00000129226	ENST00000250092	P34810	CD68
ENSG00000137860	ENST00000347644	O43868	SLC28A2
ENSG00000129255	ENST00000250124	O75352	MPDU1
ENSG00000064115	ENST00000343028	Q9NS93	TM7SF3
ENSG00000107897	ENST00000396271	Q5T8D3	ACBD5
ENSG00000104154	ENST00000261867	O14863	SLC30A4
ENSG00000105197	ENST00000607714	Q3ZCQ8	TIMM50
ENSG00000145979	ENST00000379300	Q9P0N9	TBC1D7
ENSG00000090932	ENST00000356433	Q9NYJ7	DLL3
ENSG00000143036	ENST00000271227	Q8N4M1	SLC44A3
ENSG00000147804	ENST00000301305	Q6P5W5	SLC39A4
ENSG00000006327	ENST00000326577	Q9NP84	TNFRSF12A
ENSG00000128011	ENST00000248668	Q9P244	LRFN1
ENSG00000130545	ENST00000600229	Q9BUF7	CRB3
ENSG00000112367	ENST00000230124	Q92562	FIG4
ENSG00000103227	ENST00000262301	Q96S06	LMF1
ENSG00000065243	ENST00000370521	Q16513	PKN2
ENSG00000057704	ENST00000261226	Q9ULS5	TMCC3
ENSG00000144120	ENST00000272521	Q53S58	TMEM177
ENSG00000117528	ENST00000370214	P28288	ABCD3
ENSG00000125726	ENST00000245903	P32970	CD70
ENSG00000105929	ENST00000310018	Q9HBG4	ATP6V0A4
ENSG00000129244	ENST00000250111	P14415	ATP1B2
ENSG00000108947	ENST00000226091	Q15768	EFNB3
ENSG00000092439	ENST00000646667	Q96QT4	TRPM7
ENSG00000147138	ENST00000645147	Q9BXC1	GPR174
ENSG00000109084	ENST00000226230	Q5BJF2	TMEM97
ENSG00000119915	ENST00000370005	Q9HB03	ELOVL3
ENSG00000152127	ENST00000281923	Q09328	MGAT5
ENSG00000122696	ENST00000242275	Q9H1U9	SLC25A51
ENSG00000100036	ENST00000343605	Q6ICL7	SLC35E4
ENSG00000104419	ENST00000323851	Q92597	NDRG1
ENSG00000074695	ENST00000251047	P49257	LMAN1
ENSG00000141469	ENST00000321925	Q13336	SLC14A1
ENSG00000111843	ENST00000229563	Q9P0S9	TMEM14C
ENSG00000133678	ENST00000372281	Q8TBM7	TMEM254
ENSG00000137210	ENST00000379542	Q9NUH8	TMEM14B
ENSG00000128285	ENST00000249016	Q99705	MCHR1
ENSG00000114062	ENST00000648336	Q05086	UBE3A
ENSG00000100385	ENST00000216223	P14784	IL2RB
ENSG00000136840	ENST00000335791	Q9H4F1	ST6GALNAC4
ENSG00000140090	ENST00000532405	Q8NFF2	SLC24A4
ENSG00000148734	ENST00000277942	Q9GZQ6	NPFFR1
ENSG00000152078	ENST00000370203	Q96MV1	TLCD4
ENSG00000078403	ENST00000307729	P55197	MLLT10
ENSG00000091039	ENST00000261183	Q9BZF1	OSBPL8
ENSG00000136908	ENST00000314392	O94777	DPM2
ENSG00000064393	ENST00000406875	Q9H2X6	HIPK2
ENSG00000116299	ENST00000369939	Q6UXG2	ELAPOR1
ENSG00000128519	ENST00000249284	Q9NYV7	TAS2R16
ENSG00000127362	ENST00000247879	Q9NYW6	TAS2R3
ENSG00000106025	ENST00000222747	O95859	TSPAN12
ENSG00000131269	ENST00000373394	O75027	ABCB7
ENSG00000146453	ENST00000392167	Q8NA58	PNLDC1
ENSG00000137463	ENST00000398955	Q8TDB4	MGARP
ENSG00000109390	ENST00000394223	O43677	NDUFC1
ENSG00000148634	ENST00000373700	Q5GLZ8	HERC4
ENSG00000007062	ENST00000447510	O43490	PROM1
ENSG00000139133	ENST00000266483	Q5BKT4	ALG10
ENSG00000049130	ENST00000644744	P21583	KITLG
ENSG00000138463	ENST00000261038	Q96SL1	SLC49A4
ENSG00000139218	ENST00000369367	Q99590	SCAF11
ENSG00000082684	ENST00000357599	Q9P283	SEMA5B
ENSG00000136040	ENST00000258526	O60486	PLXNC1
ENSG00000131409	ENST00000652263	Q9NT99	LRRC4B
ENSG00000152128	ENST00000281924	Q8TC26	TMEM163
ENSG00000116793	ENST00000369604	Q9UMS5	PHTF1
ENSG00000100196	ENST00000216014	O43731	KDELR3
ENSG00000142511	ENST00000270590	O75388	GPR32
ENSG00000142513	ENST00000270593	Q9BZG2	ACP4
ENSG00000121073	ENST00000240333	P78383	SLC35B1
ENSG00000101892	ENST00000218008	Q9UN42	ATP1B4
ENSG00000121853	ENST00000241256	Q92847	GHSR
ENSG00000134198	ENST00000369516	O60636	TSPAN2
ENSG00000117620	ENST00000533028	Q9Y2D2	SLC35A3
ENSG00000137842	ENST00000260403	Q0P6H9	TMEM62
ENSG00000152779	ENST00000371790	Q6ZSM3	SLC16A12
ENSG00000136514	ENST00000259030	Q96DX8	RTP4
ENSG00000127366	ENST00000247883	Q9NYW4	TAS2R5
ENSG00000144730	ENST00000296318	Q8NFM7	IL17RD
ENSG00000144320	ENST00000272748	Q9C0E8	LNPK
ENSG00000148483	ENST00000377495	Q5W0B7	TMEM236
ENSG00000138246	ENST00000260818	O75165	DNAJC13
ENSG00000148136	ENST00000277216	Q8NGS5	OR13C4
ENSG00000136839	ENST00000259362	Q8NGT0	OR13C9
ENSG00000135960	ENST00000258443	Q9UNE0	EDAR
ENSG00000107738	ENST00000394957	Q9H7M9	VSIR
ENSG00000125356	ENST00000371437	O15239	NDUFA1
ENSG00000107736	ENST00000224721	Q9H251	CDH23
ENSG00000149635	ENST00000279028	Q9BR26	OCSTAMP
ENSG00000007384	ENST00000262316	Q96CC6	RHBDF1
ENSG00000074771	ENST00000159060	Q9HBY0	NOX3
ENSG00000129473	ENST00000250405	Q92843	BCL2L2
ENSG00000101180	ENST00000340177	Q9Y5N1	HRH3
ENSG00000138617	ENST00000649807	Q8N5Y8	PARP16
ENSG00000125991	ENST00000348547	Q9Y282	ERGIC3
ENSG00000138741	ENST00000379645	Q13507	TRPC3
ENSG00000119686	ENST00000238667	Q9UPI3	FLVCR2
ENSG00000101084	ENST00000344795	Q9BUV8	RAB5IF
ENSG00000071553	ENST00000369762	Q15904	ATP6AP1
ENSG00000054219	ENST00000263636	O60449	LY75
ENSG00000141655	ENST00000586569	Q9Y6Q6	TNFRSF11A
ENSG00000122756	ENST00000378980	P26992	CNTFR
ENSG00000120457	ENST00000529694	P48544	KCNJ5
ENSG00000136026	ENST00000378026	Q07065	CKAP4
ENSG00000134247	ENST00000393203	Q9P2B2	PTGFRN
ENSG00000149451	ENST00000356518	Q9BZ11	ADAM33
ENSG00000109846	ENST00000650687	P02511	CRYAB
ENSG00000089327	ENST00000392219	Q96DB9	FXYD5
ENSG00000138185	ENST00000371205	P49961	ENTPD1
ENSG00000133935	ENST00000256319	Q9UKR5	ERG28
ENSG00000106018	ENST00000262178	P41587	VIPR2
ENSG00000124140	ENST00000243964	Q9H2X9	SLC12A5
ENSG00000147955	ENST00000277010	Q99720	SIGMAR1
ENSG00000125675	ENST00000620443	P42263	GRIA3
ENSG00000124532	ENST00000378386	Q9HD23	MRS2
ENSG00000138135	ENST00000371852	O95992	CH25H
ENSG00000139324	ENST00000266712	Q6ZXV5	TMTC3
ENSG00000119977	ENST00000371217	Q6NUS6	TCTN3
ENSG00000100564	ENST00000216452	Q14442	PIGH
ENSG00000125844	ENST00000377813	Q9P2E9	RRBP1
ENSG00000101850	ENST00000467482	P51810	GPR143
ENSG00000100568	ENST00000554659	Q9UEU0	VTI1B
ENSG00000134962	ENST00000257408	Q86Z14	KLB
ENSG00000154415	ENST00000284601	Q16821	PPP1R3A
ENSG00000103855	ENST00000318443	Q5ZPR3	CD276
ENSG00000103066	ENST00000219345	Q8NCC3	PLA2G15
ENSG00000095981	ENST00000437525	Q96T55	KCNK16
ENSG00000103064	ENST00000219343	Q92536	SLC7A6
ENSG00000138138	ENST00000680024	Q8NBU5	ATAD1
ENSG00000103056	ENST00000219334	Q9NY59	SMPD3
ENSG00000090971	ENST00000205194	Q8WUY8	NAT14
ENSG00000134955	ENST00000403796	Q8TED4	SLC37A2
ENSG00000143119	ENST00000271324	P19397	CD53
ENSG00000103160	ENST00000219439	Q3SXM5	HSDL1
ENSG00000132518	ENST00000254854	Q02846	GUCY2D
ENSG00000099960	ENST00000382932	O43246	SLC7A4
ENSG00000101890	ENST00000218006	P51841	GUCY2F
ENSG00000119906	ENST00000238961	Q8IX21	SLF2
ENSG00000122778	ENST00000422774	Q9HCM3	KIAA1549
ENSG00000068366	ENST00000672401	O60488	ACSL4
ENSG00000148290	ENST00000371974	Q15526	SURF1
ENSG00000075413	ENST00000429436	P27448	MARK3
ENSG00000136235	ENST00000258733	Q14956	GPNMB
ENSG00000140678	ENST00000268296	P20702	ITGAX
ENSG00000136732	ENST00000259254	P04921	GYPC
ENSG00000148248	ENST00000371989	O15260	SURF4
ENSG00000101438	ENST00000217420	Q9H598	SLC32A1
ENSG00000127252	ENST00000264735	Q9HDD0	PLAAT1
ENSG00000095739	ENST00000375533	Q13145	BAMBI
ENSG00000116824	ENST00000369478	P06729	CD2
ENSG00000151651	ENST00000445355	P78325	ADAM8
ENSG00000153107	ENST00000341068	Q9H1A4	ANAPC1
ENSG00000127364	ENST00000247881	Q9NYW5	TAS2R4
ENSG00000117262	ENST00000313835	B7ZAQ6	GPR89A
ENSG00000124785	ENST00000244766	Q9NPD7	NRN1
ENSG00000130643	ENST00000252939	Q9NYX4	CALY
ENSG00000006756	ENST00000381154	P51689	ARSD
ENSG00000149403	ENST00000527524	Q16099	GRIK4
ENSG00000096264	ENST00000373089	O95944	NCR2
ENSG00000124155	ENST00000279036	Q969N2	PIGT
ENSG00000006652	ENST00000403825	O00458	IFRD1
ENSG00000115107	ENST00000393110	Q658P3	STEAP3
ENSG00000146039	ENST00000377905	Q9Y2C5	SLC17A4
ENSG00000125434	ENST00000577745	Q3KQZ1	SLC25A35
ENSG00000124568	ENST00000244527	Q14916	SLC17A1
ENSG00000122707	ENST00000377966	O95980	RECK
ENSG00000127249	ENST00000342695	Q4VNC1	ATP13A4
ENSG00000140675	ENST00000330498	P31639	SLC5A2
ENSG00000124564	ENST00000397060	O00476	SLC17A3
ENSG00000144452	ENST00000272895	Q86UK0	ABCA12
ENSG00000102078	ENST00000545805	O95258	SLC25A14
ENSG00000143158	ENST00000271373	O95563	MPC2
ENSG00000103502	ENST00000219789	O14735	CDIPT
ENSG00000100373	ENST00000216211	O75631	UPK3A
ENSG00000104408	ENST00000220849	P60228	EIF3E
ENSG00000147262	ENST00000682440	Q8TDV5	GPR119
ENSG00000102174	ENST00000379374	P78562	PHEX
ENSG00000143198	ENST00000367889	O14880	MGST3
ENSG00000153283	ENST00000352690	P40200	CD96
ENSG00000065325	ENST00000262441	O95838	GLP2R
ENSG00000102287	ENST00000370328	P78334	GABRE
ENSG00000110931	ENST00000404169	Q96RR4	CAMKK2
ENSG00000102119	ENST00000369842	P50402	EMD
ENSG00000148400	ENST00000651671	P46531	NOTCH1
ENSG00000090339	ENST00000264832	P05362	ICAM1
ENSG00000064989	ENST00000392370	Q16602	CALCRL
ENSG00000105371	ENST00000380770	Q14773	ICAM4
ENSG00000122557	ENST00000311350	Q9BSE4	HERPUD2
ENSG00000126950	ENST00000372930	Q53FP2	TMEM35A
ENSG00000135211	ENST00000257663	Q9H2L4	TMEM60
ENSG00000144820	ENST00000273352	Q96K78	ADGRG7
ENSG00000137522	ENST00000361756	Q9H920	RNF121
ENSG00000144290	ENST00000446997	Q6U841	SLC4A10
ENSG00000153391	ENST00000334598	Q6PI98	INO80C
ENSG00000129467	ENST00000418030	Q8NFM4	ADCY4
ENSG00000110628	ENST00000649076	Q96BI1	SLC22A18
ENSG00000138942	ENST00000326132	Q96GF1	RNF185
ENSG00000133028	ENST00000255390	O75880	SCO1
ENSG00000004948	ENST00000426151	P30988	CALCR
ENSG00000002586	ENST00000381192	P14209	CD99
ENSG00000142046	ENST00000392002	Q6ZNR0	TMEM91
ENSG00000135916	ENST00000326427	Q9NQX7	ITM2C
ENSG00000124343	ENST00000644266	P55808	XG
ENSG00000105366	ENST00000321424	Q9NYZ4	SIGLEC8
ENSG00000102290	ENST00000682573	Q9BZA7	PCDH11X
ENSG00000136048	ENST00000258534	Q8N682	DRAM1
ENSG00000106560	ENST00000223293	Q9UG22	GIMAP2
ENSG00000121680	ENST00000378750	Q9Y5Y5	PEX16
ENSG00000141458	ENST00000269228	O15118	NPC1
ENSG00000002933	ENST00000004103	Q96HP8	TMEM176A
ENSG00000127324	ENST00000247829	P19075	TSPAN8
ENSG00000096996	ENST00000593993	P42701	IL12RB1
ENSG00000024048	ENST00000372901	Q8IWV8	UBR2
ENSG00000123384	ENST00000243077	Q07954	LRP1
ENSG00000154065	ENST00000592179	Q8N6D5	ANKRD29
ENSG00000151892	ENST00000355422	P56159	GFRA1
ENSG00000112619	ENST00000230381	P23942	PRPH2
ENSG00000135898	ENST00000650999	Q9Y2T6	GPR55
ENSG00000133597	ENST00000072869	Q7Z695	ADCK2
ENSG00000061656	ENST00000374273	Q9NPE6	SPAG4
ENSG00000077458	ENST00000358780	Q5HYJ3	FAM76B
ENSG00000137819	ENST00000395407	Q9NXK6	PAQR5
ENSG00000147378	ENST00000370350	Q969F0	FATE1
ENSG00000147381	ENST00000276344	P43358	MAGEA4
ENSG00000134755	ENST00000280904	Q02487	DSC2
ENSG00000147852	ENST00000382100	P98155	VLDLR
ENSG00000116815	ENST00000369489	P19256	CD58
ENSG00000154545	ENST00000471932	Q96JG8	MAGED4
ENSG00000137216	ENST00000323267	Q5T3F8	TMEM63B
ENSG00000143167	ENST00000367868	Q99795	GPA33
ENSG00000076716	ENST00000370828	O75487	GPC4
ENSG00000122376	ENST00000298786	Q86V20	SHLD2
ENSG00000123338	ENST00000293373	P55160	NCKAP1L
ENSG00000006695	ENST00000261643	Q12887	COX10
ENSG00000119927	ENST00000348367	Q9HCL2	GPAM
ENSG00000139292	ENST00000266674	O75473	LGR5
ENSG00000137207	ENST00000372422	Q9GZM5	YIPF3
ENSG00000124092	ENST00000243914	Q8NI51	CTCFL
ENSG00000010361	ENST00000313777	Q9BT04	FUZ
ENSG00000139985	ENST00000603540	Q9UKJ8	ADAM21
ENSG00000134007	ENST00000256389	O43506	ADAM20
ENSG00000046604	ENST00000261590	Q14126	DSG2
ENSG00000122224	ENST00000263285	Q9HBG7	LY9
ENSG00000147687	ENST00000276692	Q6P1N9	TATDN1
ENSG00000023041	ENST00000369405	Q9H6R6	ZDHHC6
ENSG00000111452	ENST00000261654	Q6QNK2	ADGRD1
ENSG00000070526	ENST00000156626	Q9NSC7	ST6GALNAC1
ENSG00000143653	ENST00000366510	Q8NBX0	SCCPDH
ENSG00000131871	ENST00000526049	Q9BQE4	SELENOS
ENSG00000129667	ENST00000675367	Q6PJF5	RHBDF2
ENSG00000144476	ENST00000272928	P25106	ACKR3
ENSG00000136802	ENST00000372600	Q8IWT6	LRRC8A
ENSG00000119682	ENST00000356357	O15033	AREL1
ENSG00000103254	ENST00000569529	Q9BQD7	ANTKMT
ENSG00000102854	ENST00000545450	Q13421	MSLN
ENSG00000123104	ENST00000381340	Q14571	ITPR2
ENSG00000130733	ENST00000586748	Q9BWQ6	YIPF2
ENSG00000143199	ENST00000367851	Q96PN6	ADCY10
ENSG00000007908	ENST00000333360	P16581	SELE
ENSG00000134780	ENST00000257215	Q9Y4D2	DAGLA
ENSG00000148219	ENST00000313400	O75129	ASTN2
ENSG00000073670	ENST00000200557	O75078	ADAM11
ENSG00000134825	ENST00000537328	P61165	TMEM258
ENSG00000069943	ENST00000164305	Q92521	PIGB
ENSG00000131097	ENST00000253410	Q9P298	HIGD1B
ENSG00000135093	ENST00000257548	Q70CQ3	USP30
ENSG00000130368	ENST00000674077	P04201	MAS1
ENSG00000148719	ENST00000444643	Q9NXW2	DNAJB12
ENSG00000100170	ENST00000266088	P13866	SLC5A1
ENSG00000135678	ENST00000551568	P14384	CPM
ENSG00000104635	ENST00000381237	Q15043	SLC39A14
ENSG00000130714	ENST00000402686	Q9Y6A1	POMT1
ENSG00000144959	ENST00000475381	Q6PIU2	NCEH1
ENSG00000102158	ENST00000618282	Q9H0U3	MAGT1
ENSG00000124920	ENST00000278836	Q9Y2G1	MYRF
ENSG00000145107	ENST00000273695	Q96DZ7	TM4SF19
ENSG00000062524	ENST00000263800	P29376	LTK
ENSG00000126246	ENST00000246532	Q9H665	IGFLR1
ENSG00000152092	ENST00000361833	O14525	ASTN1
ENSG00000129159	ENST00000265969	P48547	KCNC1
ENSG00000103932	ENST00000304330	Q9BWH6	RPAP1
ENSG00000147383	ENST00000370274	Q15738	NSDHL
ENSG00000090661	ENST00000251363	Q9HA82	CERS4
ENSG00000109099	ENST00000312280	Q01453	PMP22
ENSG00000092445	ENST00000263798	Q06418	TYRO3
ENSG00000150201	ENST00000476166	P59646	FXYD4
ENSG00000057252	ENST00000367619	P35610	SOAT1
ENSG00000149573	ENST00000278937	O60487	MPZL2
ENSG00000107147	ENST00000371757	Q5JUK3	KCNT1
ENSG00000151092	ENST00000280700	Q96IV0	NGLY1
ENSG00000138172	ENST00000260743	Q9HA72	CALHM2
ENSG00000105467	ENST00000344846	O95473	SYNGR4
ENSG00000089041	ENST00000328963	Q99572	P2RX7
ENSG00000105438	ENST00000330720	P24390	KDELR1
ENSG00000147145	ENST00000614823	Q99677	LPAR4
ENSG00000106404	ENST00000308344	P56746	CLDN15
ENSG00000064270	ENST00000262429	O75185	ATP2C2
ENSG00000151834	ENST00000381620	P47869	GABRA2
ENSG00000143195	ENST00000271417	Q71H61	ILDR2
ENSG00000100197	ENST00000645361	P10635	CYP2D6
ENSG00000139914	ENST00000267426	A5D6W6	FITM1
ENSG00000155249	ENST00000641172	Q8NGD4	OR4K1
ENSG00000115084	ENST00000245680	Q8WV83	SLC35F5
ENSG00000151952	ENST00000422113	Q14C87	TMEM132D
ENSG00000105518	ENST00000354882	Q6UW68	TMEM205
ENSG00000152894	ENST00000368226	Q15262	PTPRK
ENSG00000122375	ENST00000241891	Q9UHM6	OPN4
ENSG00000021762	ENST00000263650	Q9H0X9	OSBPL5
ENSG00000111666	ENST00000229266	Q8WUD6	CHPT1
ENSG00000128482	ENST00000461366	Q9ULX5	RNF112
ENSG00000075073	ENST00000373306	P21452	TACR2
ENSG00000149679	ENST00000279101	Q9BTV7	CABLES2
ENSG00000026751	ENST00000368043	Q9NQ25	SLAMF7
ENSG00000104888	ENST00000221485	Q9P2U7	SLC17A7
ENSG00000070413	ENST00000263196	P98153	DGCR2
ENSG00000100219	ENST00000344347	P17861	XBP1
ENSG00000104290	ENST00000240093	Q9NPG1	FZD3
ENSG00000120254	ENST00000367321	Q6UB35	MTHFD1L
ENSG00000006831	ENST00000357103	Q86V24	ADIPOR2
ENSG00000076258	ENST00000367749	P31512	FMO4
ENSG00000151062	ENST00000382722	Q7Z3S7	CACNA2D4
ENSG00000136834	ENST00000259357	Q8NGS3	OR1J1
ENSG00000110090	ENST00000265641	P50416	CPT1A
ENSG00000104870	ENST00000221466	P55899	FCGRT
ENSG00000134851	ENST00000381334	Q9HC07	TMEM165
ENSG00000142552	ENST00000270645	Q96D15	RCN3
ENSG00000154227	ENST00000679737	Q8IU89	CERS3
ENSG00000017483	ENST00000620913	Q8WUX1	SLC38A5
ENSG00000010932	ENST00000617670	Q01740	FMO1
ENSG00000106780	ENST00000373930	Q9H1U4	MEGF9
ENSG00000126460	ENST00000246794	O14669	PRRG2
ENSG00000155561	ENST00000285968	Q92621	NUP205
ENSG00000151065	ENST00000280665	Q8IZD4	DCP1B
ENSG00000136758	ENST00000376016	Q96TA2	YME1L1
ENSG00000080854	ENST00000533871	Q9UPX0	IGSF9B
ENSG00000100429	ENST00000216271	Q969S8	HDAC10
ENSG00000147257	ENST00000370818	P51654	GPC3
ENSG00000123684	ENST00000366997	Q92604	LPGAT1
ENSG00000112818	ENST00000230588	Q16819	MEP1A
ENSG00000106089	ENST00000222812	Q16623	STX1A
ENSG00000059769	ENST00000313525	Q9H1X3	DNAJC25
ENSG00000126895	ENST00000646375	P30518	AVPR2
ENSG00000148154	ENST00000374279	Q16739	UGCG
ENSG00000130032	ENST00000674457	Q9BZD7	PRRG3
ENSG00000003056	ENST00000000412	P20645	M6PR
ENSG00000102003	ENST00000263233	P08247	SYP
ENSG00000139187	ENST00000356986	Q96E93	KLRG1
ENSG00000134802	ENST00000395124	Q8NBI5	SLC43A3
ENSG00000140564	ENST00000268171	P09958	FURIN
ENSG00000147650	ENST00000276654	Q9Y561	LRP12
ENSG00000114859	ENST00000265593	P51788	CLCN2
ENSG00000135245	ENST00000257696	Q9Y5L2	HILPDA
ENSG00000124334	ENST00000244174	Q01113	IL9R
ENSG00000121057	ENST00000337714	Q92667	AKAP1
ENSG00000009830	ENST00000261534	Q9UKY4	POMT2
ENSG00000100997	ENST00000339157	Q8N2K0	ABHD12
ENSG00000135063	ENST00000303068	Q15884	ENTREP1
ENSG00000008118	ENST00000361322	Q96NX5	CAMK1G
ENSG00000100100	ENST00000215912	Q96FE7	PIK3IP1
ENSG00000101464	ENST00000217446	Q9H490	PIGU
ENSG00000130985	ENST00000335972	P22314	UBA1
ENSG00000114354	ENST00000240851	Q92734	TFG
ENSG00000121446	ENST00000294854	A5PLK6	RGSL1
ENSG00000147123	ENST00000377811	Q9NX14	NDUFB11
ENSG00000105974	ENST00000341049	Q03135	CAV1
ENSG00000148343	ENST00000684074	Q7L4E1	MIGA2
ENSG00000100372	ENST00000435456	O43808	SLC25A17
ENSG00000138646	ENST00000264350	Q9UII4	HERC5
ENSG00000135452	ENST00000257910	Q12999	TSPAN31
ENSG00000070915	ENST00000563236	P55017	SLC12A3
ENSG00000139266	ENST00000266643	Q86YJ5	MARCHF9
ENSG00000042781	ENST00000307340	O75445	USH2A
ENSG00000109180	ENST00000264312	Q9NX40	OCIAD1
ENSG00000102100	ENST00000247138	P78381	SLC35A2
ENSG00000136868	ENST00000374212	O15431	SLC31A1
ENSG00000005471	ENST00000649586	P21439	ABCB4
ENSG00000051108	ENST00000439977	Q15011	HERPUD1
ENSG00000086848	ENST00000616540	Q9H6U8	ALG9
ENSG00000099797	ENST00000215567	Q9NZ01	TECR
ENSG00000090060	ENST00000216277	P51003	PAPOLA
ENSG00000085563	ENST00000622132	P08183	ABCB1
ENSG00000120802	ENST00000556029	P42167	TMPO
ENSG00000007341	ENST00000358039	Q8TDW4	ST7L
